TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170827,20170902,9.116,1.0,294.822,111.815,1.0,312.57,1.0,4.129,1.0,92.323,1.0,0.0,1.0,3.241,0.985119,0.22137025892237192,0.9618055555555557,43.93758152173913,0.9930555555555557,209.4081234903382,0.9930555555555557,13.49868961352657,0.9930555555555557,73.1207729468599,0.9930555555555557,17.848620169082125,0.9930555555555557,358.92866847826093,0.9930555555555557,399.835,0.547619,8.507,7.725,5.017,2.666,1.555,1.194,0.042,-0.091,-0.265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.63459,0.997024,20.4708,0.0,35.697,1.02789,-5.80022,0.0,-10.1144,1.96061,0.588737,0.0,0.0458688,0.530356,0.553092,0.587352,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.05995,1.05995,1.06264,1.17197,0.696401,0.596541,0.598311,0.6142,-9999,-9999
20170903,20170909,9.139,0.991071,265.293,114.7,0.988095,296.101,0.988095,5.225,0.988095,92.447,0.964286,0.0,1.0,4.489,0.985119,0.33133288402957267,0.9618055555555555,35.0162748015873,0.9791666666666666,246.19806547619046,0.9791666666666666,17.36637896825397,0.9791666666666666,60.89429563492063,0.9791666666666666,21.889528769841274,0.9791666666666666,354.9444940476191,0.9791666666666666,399.897,0.982143,8.429,7.723,5.018,2.533,1.405,1.094,0.064,-0.064,-0.245,0.991071,0.991071,0.988095,0.988095,0.991071,0.988095,0.988095,0.991071,0.988095,4.1688,0.991071,20.6769,0.333333,53.942,0.63211,-1.34879,0.41369,-3.51874,1.3215,0.55758,0.321429,0.0283412,0.496961,0.519693,0.55758,0.330357,0.324405,0.321429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.06645,1.06645,1.06956,1.17233,0.699081,0.603962,0.605965,0.616406,-9999,-9999
20170910,20170916,8.157,1.0,235.715,84.05,1.0,299.126,1.0,4.532,1.0,92.872,1.0,0.0,1.0,5.174,0.979167,0.36488347957437556,0.9583333333333334,20.794409722222223,1.0,179.40399305555556,1.0,12.440694444444444,1.0,61.303125,1.0,14.963784722222222,1.0,349.13993055555557,1.0,401.573,1.0,7.249,6.804,4.632,2.529,1.485,1.17,0.088,-0.04,-0.227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.53802,1.0,16.0841,1.0,29.6174,0.590738,-11.1346,0.985119,-20.5034,1.33142,0.642541,1.0,0.0282642,0.535983,0.553361,0.642541,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.943346,0.942781,0.943346,1.15324,0.616749,0.522625,0.523886,0.544102,-9999,-9999
20170917,20170923,5.086,1.0,206.518,54.884,1.0,316.864,1.0,2.135,1.0,92.742,0.964286,0.0,1.0,2.736,0.752976,0.16634715562892438,0.5868055555555556,21.418611111111108,1.0,105.8039236111111,1.0,6.669583333333333,1.0,51.486805555555556,1.0,7.67451388888889,1.0,336.4555555555556,1.0,405.736,1.0,4.697,4.471,3.259,1.82,1.177,1.017,0.106,-0.018,-0.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.13707,1.0,10.818,0.83631,19.9203,0.575085,-4.29125,0.985119,-7.90194,1.28987,0.761947,0.863095,0.02834,0.672051,0.688648,0.761947,0.830357,0.830357,0.863095,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.656234,0.650463,0.657324,1.03731,0.517429,0.424637,0.425022,0.456904,-9999,-9999
20170924,20170930,2.404,1.0,178.123,61.075,1.0,297.273,1.0,1.588,1.0,92.81,0.973214,0.876,0.598214,2.904,0.979167,0.18353410322639274,0.9513888888888888,14.213268321513006,0.9965277777777777,115.80236111111111,1.0,23.867604166666666,1.0,48.28854166666667,1.0,14.457898936170215,0.9965277777777777,329.9420138888889,1.0,407.474,0.779762,2.968,2.801,2.112,1.234,0.816,0.83,0.113,0.0,-0.195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.84211,1.0,11.7901,0.0,14.1812,0.593829,-1.39358,0.669643,-1.6762,1.28481,0.756463,0.0,0.0307565,0.664235,0.678134,0.756463,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.453236,0.445152,0.453236,0.881102,0.513091,0.42703,0.427691,0.452898,-9999,-9999
20171001,20171007,4.982,1.0,150.947,54.919,1.0,291.747,1.0,3.264,1.0,92.601,0.997024,0.544,0.0,4.497,0.901786,0.3018355510054926,0.954861111111111,-6.33301452020202,0.986111111111111,114.43608564814815,0.9895833333333334,25.45583564814815,0.9895833333333334,33.053842592592595,0.9895833333333334,14.902541035353531,0.986111111111111,332.6571990740741,0.9895833333333334,408.495,0.0208333,4.44,4.066,1.949,0.802,0.539,0.627,0.115,0.017,-0.181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.94218,0.994048,11.0852,0.0,13.1749,-9999,-5.41107,0.0386905,-6.43113,1.39336,0.794122,0.0,-9999,0.717322,0.736226,0.794122,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.638621,0.632037,0.639162,1.03065,0.469636,0.389402,0.389941,0.414586,-9999,-9999
20171008,20171014,0.251,1.0,125.394,38.655,1.0,303.825,1.0,0.809,1.0,93.188,0.988095,2.186,0.0,3.187,0.0,-9999,-9999,7.558993055555557,1.0,76.63722222222222,1.0,35.16722222222222,1.0,33.439930555555556,1.0,16.20142361111111,1.0,316.12326388888886,1.0,406.646,0.0,0.091,0.161,0.367,0.209,0.147,0.457,0.12,0.03,-0.168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0421498,1.0,9.54959,0.0,10.9173,-9999,-5.21195,0.0,-5.9584,-9999,0.86947,0.0,-9999,0.79709,0.814561,0.86947,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.288529,0.278865,0.288529,0.754019,0.400596,0.323549,0.323628,0.353909,-9999,-9999
20171015,20171021,-9.066,1.0,101.846,38.474,1.0,245.638,1.0,0.469,1.0,91.502,0.904762,0.297,0.0,1.817,0.196429,-9999,-9999,-9.956284722222223,1.0,78.21152777777777,1.0,46.0790625,1.0,29.340277777777782,1.0,22.073229166666668,1.0,277.7395833333333,1.0,408.609,0.785714,-3.113,-2.603,-0.676,-0.018,-0.033,0.343,0.12,0.04,-0.156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.914783,1.0,10.1921,0.0,14.4219,-9999,-21.9439,0.0,-31.051,-9999,0.864428,0.0,-9999,0.816247,0.835393,0.864428,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0539283,0.0501305,0.0539283,0.343597,0.38888,0.315788,0.315936,0.343502,-9999,-9999
20171022,20171028,-2.462,1.0,80.6451,34.777,1.0,254.691,1.0,1.903,1.0,92.442,1.0,0.712,0.0,3.747,0.997024,0.22000106891369556,0.9756944444444443,-25.51364583333333,1.0,73.72319444444445,1.0,48.370416666666664,1.0,25.87326388888889,1.0,22.093819444444446,1.0,287.53298611111114,1.0,407.471,1.0,-1.915,-1.597,-0.412,-0.041,-0.039,0.345,0.122,0.052,-0.146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.31775,1.0,7.99659,0.0,9.87516,-9999,-14.0831,0.0,-17.3915,-9999,0.886428,0.0,-9999,0.791904,0.811046,0.886428,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.241529,0.233979,0.241529,0.641055,0.346893,0.282199,0.282354,0.306399,-9999,-9999
20171029,20171104,-0.698,1.0,62.0723,21.595,1.0,280.759,1.0,1.536,1.0,94.502,1.0,0.837,0.0,2.918,0.8125,0.20556258706996636,0.767361111111111,-6.436005466903073,0.9965277777777777,46.88683732269502,0.9965277777777777,15.097888593380615,0.9965277777777777,16.76486406619385,0.9965277777777777,7.686971040189126,0.9965277777777777,306.739036643026,0.9965277777777777,410.11,1.0,-1.151,-0.894,-0.175,-0.028,-0.04,0.352,0.123,0.062,-0.137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.546387,0.997024,6.40474,0.0,7.8419,-9999,-25.8731,0.0,-31.6788,-9999,0.967233,0.0,-9999,0.888014,0.908094,0.967233,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.26215,0.253212,0.26215,0.709374,0.274017,0.214692,0.214912,0.24229,-9999,-9999
20171105,20171111,-7.854,1.0,46.3201,18.538,1.0,248.612,1.0,0.895,1.0,93.712,1.0,0.608,0.0,3.254,0.830357,0.23265583905086878,0.7881944444444443,-16.39878472222222,1.0,38.515173611111116,1.0,29.481909722222223,1.0,14.887847222222222,1.0,12.897499999999999,1.0,271.8791666666666,1.0,411.245,1.0,-1.041,-0.768,-0.097,-0.028,-0.042,0.358,0.125,0.073,-0.128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.142848,1.0,7.15559,0.0,7.10298,-9999,-34.5983,0.0,-34.3439,-9999,0.995536,0.0,-9999,0.940663,0.962367,0.995536,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0634043,0.0590893,0.0634043,0.381215,0.244237,0.189788,0.190043,0.216013,-9999,-9999
20171112,20171118,-10.446,1.0,33.4698,10.936,1.0,258.529,1.0,0.369,1.0,93.28,0.982143,1.697,0.0,4.476,0.779762,0.3614211564351012,0.6666666666666666,-4.608229166666667,1.0,22.80711805555556,1.0,19.43572916666667,1.0,10.24236111111111,1.0,7.981180555555555,1.0,274.64444444444445,1.0,412.603,1.0,-0.867,-0.62,-0.063,-0.027,-0.042,0.364,0.126,0.083,-0.121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.283888,1.0,5.80866,0.0,3.68211,-9999,-45.0412,0.0,-28.5516,-9999,1.06436,0.0,-9999,1.00692,1.02968,1.06436,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0344353,0.0315934,0.0344353,0.289722,0.183218,0.135718,0.136159,0.162271,-9999,-9999
20171119,20171125,-15.718,1.0,23.4739,7.492,1.0,240.765,1.0,0.424,1.0,92.388,1.0,0.51,0.0,2.713,0.901786,0.13847874539199886,0.9756944444444443,1.3770833333333339,1.0,13.044861111111112,1.0,13.381840277777778,1.0,7.221875000000001,1.0,5.275659722222222,1.0,241.62291666666667,1.0,413.364,1.0,-0.96,-0.672,-0.081,-0.032,-0.044,0.372,0.128,0.092,-0.114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.225314,1.0,5.68865,0.0,2.77466,-9999,-56.0378,0.0,-27.3327,-9999,1.08696,0.0,-9999,1.0258,1.05025,1.08696,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0102189,0.00915641,0.0102189,0.152635,0.139424,0.10073,0.101154,0.123577,-9999,-9999
20171126,20171202,-6.17,1.0,16.1515,4.989,1.0,219.977,1.0,1.671,1.0,91.112,0.988095,0.081,0.0,3.915,0.928571,0.19349344503033966,0.8055555555555555,-52.54718750000001,1.0,11.535763888888889,1.0,9.742152777777777,1.0,5.722569444444445,1.0,3.435173611111111,1.0,263.96736111111113,1.0,411.753,1.0,-1.136,-0.824,-0.137,-0.042,-0.047,0.378,0.113,0.101,-0.107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.27697,1.0,5.58271,0.0,5.06756,-9999,-52.5953,0.0,-47.7421,-9999,1.0367,0.0,-9999,0.977231,0.997848,1.0367,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.109835,0.103776,0.109835,0.475678,0.0966635,0.0692453,0.0695605,0.0856981,-9999,-9999
20171203,20171209,-1.16,1.0,11.2066,4.268,1.0,255.208,1.0,1.931,1.0,92.019,1.0,0.6,0.0,5.435,0.985119,0.2854089266322173,0.951388888888889,-39.873981973995264,0.9965277777777778,8.297847222222224,1.0,7.139305555555556,1.0,5.737152777777777,1.0,2.751421394799055,0.9965277777777778,298.763320035461,0.9965277777777778,411.104,1.0,-0.561,-0.417,-0.02,-0.033,-0.048,0.382,0.033,0.109,-0.102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.93356,1.0,20.1661,0.0,18.6938,-9999,-53.5136,0.0,-49.6067,-9999,0.567991,0.0,-9999,0.540502,0.546248,0.548965,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.256287,0.247881,0.256287,0.689347,0.0858358,0.0608799,0.0611793,0.0761228,-9999,-9999
20171210,20171216,0.653,1.0,8.27942,3.75,1.0,261.813,1.0,2.749,1.0,91.715,1.0,0.58,0.0,6.711,0.97619,0.35323012298070533,0.9513888888888888,-42.318792848699765,0.9965277777777778,6.615347222222223,1.0,5.591319444444444,1.0,4.845833333333334,1.0,1.9504513888888892,1.0,306.7135416666667,1.0,410.923,1.0,-0.268,-0.184,0.073,-0.02,-0.048,0.386,0.016,0.117,-0.096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.692125,1.0,9.25796,0.0,11.0752,-9999,-60.8455,0.0,-72.7889,-9999,0.365477,0.0,-9999,0.331719,0.352561,0.45678,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.334088,0.324965,0.334088,0.782327,0.0781049,0.054922,0.05521,0.0692851,-9999,-9999
20171217,20171223,-3.172,1.0,7.03913,2.678,1.0,248.046,1.0,2.775,1.0,93.514,1.0,0.342,0.0,5.226,0.767857,0.30295696377404635,0.642361111111111,-28.52649305555555,0.9965277777777778,5.075208333333333,1.0,4.7709375,1.0,3.803819444444445,1.0,1.545419621749409,0.9965277777777778,280.56076388888886,1.0,412.586,1.0,-1.009,-0.782,-0.116,-0.044,-0.054,0.389,0.002,0.124,-0.091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.15232,1.0,3.31167,0.0,3.96172,-9999,-51.5014,0.0,-61.6107,8.94284,0.224925,0.0,-9999,0.2162,0.22214,0.240791,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.205724,0.198914,0.205724,0.596909,0.0597395,0.0412358,0.0414804,0.0530246,-9999,-9999
20171224,20171231,-8.673,1.0,7.39914,3.19,1.0,243.377,1.0,1.772,1.0,93.668,0.966146,0.017,0.0,3.765,0.559896,-9999,-9999,-26.191575481256333,0.9970238095238094,5.20639880952381,1.0,5.274226190476191,1.0,4.247619047619048,1.0,1.4049442755825734,0.9970238095238094,265.6330357142857,1.0,413.981,1.0,-1.84,-1.456,-0.421,-0.106,-0.064,0.391,-0.004,0.132,-0.087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.60199,1.0,0.747876,0.0,0.799865,-9999,-55.5961,0.924479,-59.4609,9.13195,0.197274,0.0,-9999,0.19903,0.20235,0.211268,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115015,0.11052,0.115015,0.400255,0.0706479,0.0488316,0.0491184,0.0627047,-9999,-9999
20180101,20180107,-6.035,1.0,9.52105,3.804,1.0,231.683,1.0,1.358,1.0,92.131,0.991071,0.222,0.0,3.606,0.949405,0.21137254456054957,0.9583333333333334,-42.57695707070706,0.986111111111111,7.974131944444443,1.0,6.832708333333334,1.0,5.054861111111111,1.0,2.56457702020202,0.986111111111111,278.2472222222222,1.0,413.029,1.0,-1.689,-1.362,-0.451,-0.158,-0.078,0.392,-0.009,0.139,-0.081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.18972,1.0,0.490321,0.0,0.248623,-9999,-54.2936,1.0,-27.5302,8.23522,0.191191,0.0,-9999,0.191191,0.201086,0.215656,0.0,0.0,0.0,0.169111,0.169111,0.175313,0.211358,-0.0079732,-0.0459998,-0.0233437,-0.0146672,0.169794,0.17036,0.172119,0.186709,0.0,0.0,0.0,0.0,-9999,-9999
20180108,20180114,-10.127,1.0,13.4471,4.461,1.0,204.473,1.0,1.642,1.0,92.072,1.0,0.023,0.0,4.151,0.321429,-9999,-9999,-49.95421195652174,0.9861111111111112,9.338784722222222,1.0,7.716215277777777,1.0,5.9006944444444445,1.0,2.8316410024154592,0.9861111111111112,247.85347222222222,1.0,412.768,0.699405,-3.245,-2.712,-1.126,-0.403,-0.142,0.383,-0.013,0.144,-0.077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.2511,1.0,0.49353,0.0,0.525176,-9999,-56.9692,0.142857,-60.6221,9.23523,0.196794,0.0,-9999,0.197173,0.199156,0.209603,0.0,0.0,0.0,0.134917,0.143732,0.154169,0.179586,-0.0509923,-0.092615,-0.0546198,-0.0451614,0.160962,0.151305,0.159761,0.166997,0.0,0.0,0.0,0.0,-9999,-9999
20180115,20180121,-10.55,1.0,19.6238,7.541,1.0,249.608,1.0,0.831,1.0,92.058,0.991071,0.806,0.0,2.069,0.0,-9999,-9999,-19.833645833333332,1.0,12.299756944444445,1.0,11.586284722222222,1.0,8.011111111111111,1.0,4.667430555555556,1.0,276.6565972222223,1.0,413.447,0.0625,-1.57,-1.249,-0.464,-0.248,-0.131,0.384,-0.017,0.149,-0.074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2483,1.0,1.27488,0.0,0.912332,-9999,-52.1829,0.0,-37.3431,-9999,0.18958,0.0,-9999,0.191878,0.197441,0.212693,0.0,0.0,0.0,0.139589,0.140659,0.151406,0.176278,-0.0481959,-0.0751713,-0.0544085,-0.0473179,0.158298,0.153877,0.159065,0.161789,0.0,0.0,0.0,0.0,-9999,-9999
20180122,20180128,-28.438,1.0,28.4152,13.394,0.991071,205.709,1.0,0.151,1.0,93.491,0.988095,0.276,0.0,0.884,0.0,-9999,-9999,5.072382535460992,0.9965277777777778,13.218055555555553,1.0,20.3665625,1.0,11.438541666666666,1.0,8.935318410165484,0.9965277777777778,200.8201388888889,1.0,414.076,0.0,-3.967,-3.274,-1.585,-0.796,-0.381,0.338,-0.022,0.15,-0.069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.4114,1.0,1.26083,0.0,1.42819,-9999,-56.4729,0.0,-63.9689,-9999,0.197911,0.0,-9999,0.198428,0.200683,0.21091,0.0,0.0,0.0,0.00452811,0.0405046,0.0496813,0.0617086,-0.163416,-0.232632,-0.165477,-0.143755,5.83453e-05,7.87259e-05,0.000189297,0.000400775,0.0,0.0,0.0,0.0,-9999,-9999
20180129,20180204,-18.488,1.0,40.0901,25.186,0.955357,194.695,1.0,0.681,1.0,93.883,1.0,0.001,0.0,1.91,0.0,-9999,-9999,-6.161687352245861,0.9965277777777778,35.305590277777775,1.0,38.486111111111114,1.0,9.569444444444445,1.0,18.2002201536643,0.9965277777777778,215.46875,1.0,413.404,0.761905,-4.819,-4.153,-2.471,-1.636,-1.009,0.198,-0.023,0.157,-0.064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.5183,1.0,1.36395,0.0,1.545,-9999,-36.4224,0.0,-41.257,-9999,0.204839,0.0,-9999,0.205799,0.209777,0.226466,0.0,0.0,0.0,0.0416867,0.0988269,0.116545,0.12843,-0.108052,-0.162729,-0.116464,-0.0917097,0.0100378,0.0110901,0.0148822,0.018364,0.0,0.0,0.0,0.0,-9999,-9999
20180205,20180211,-8.147,1.0,54.7845,30.662,1.0,207.143,1.0,2.175,1.0,93.809,1.0,0.05,0.0,2.876,0.910714,0.13280204111732288,0.8125,-41.61940972222222,0.9930555555555555,60.813159722222224,1.0,48.955034722222216,1.0,16.133680555555554,1.0,21.496535326086956,0.9930555555555555,248.01527777777778,1.0,412.5,1.0,-4.249,-3.781,-2.475,-1.885,-1.289,0.086,-0.023,0.166,-0.059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.57429,1.0,1.2661,0.0,1.43416,-9999,-22.3304,0.00297619,-25.2944,-9999,0.203432,0.0,-9999,0.203188,0.204755,0.22021,0.0,0.0,0.0,0.143451,0.15646,0.16672,0.196446,-0.0396933,-0.0631966,-0.0532207,-0.0383273,0.127327,0.129062,0.131656,0.155195,0.0,0.0,0.0,0.0,-9999,-9999
20180212,20180218,-5.513,1.0,72.492,29.647,1.0,261.156,1.0,0.958,1.0,93.942,1.0,1.191,0.0,3.679,0.997024,0.20372812053865932,0.9826388888888888,-12.511180555555555,1.0,63.23170138888889,1.0,52.72979166666667,1.0,25.20069444444444,1.0,21.881874999999997,1.0,280.80277777777775,1.0,414.028,1.0,-1.827,-1.649,-1.186,-1.101,-0.829,0.154,-0.025,0.175,-0.055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.73098,0.982143,2.04414,0.0,1.01371,-9999,-25.925,0.0,-12.8564,-9999,0.203969,0.0,-9999,0.192914,0.198913,0.223184,0.0,0.0,0.0,0.171557,0.172558,0.178281,0.216028,-0.0139398,-0.0313587,-0.0226724,-0.0139398,0.144835,0.148004,0.15576,0.187264,0.0,0.0,0.0,0.0,-9999,-9999
20180219,20180225,-8.297,1.0,93.0722,47.459,1.0,243.995,1.0,0.846,1.0,93.388,1.0,0.904,0.0,4.94,1.0,0.24711822534196995,0.9791666666666666,-12.863680555555554,1.0,92.20687500000001,1.0,76.22236111111111,1.0,29.202083333333334,1.0,32.29836805555556,1.0,275.7034722222222,1.0,414.587,1.0,-1.64,-1.455,-0.956,-0.884,-0.674,0.181,-0.03,0.182,-0.052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.75486,0.997024,1.90061,0.0,1.57229,0.255423,-21.8306,0.0,-18.0594,1.07609,0.20906,0.0,0.0202744,0.206374,0.21359,0.231911,0.0,0.0,0.0,0.138148,0.156366,0.16685,0.196148,-0.0428074,-0.0618807,-0.05164,-0.039745,0.10125,0.103787,0.112304,0.136069,0.0,0.0,0.0,0.0,-9999,-9999
20180226,20180304,-13.61,1.0,116.272,59.458,1.0,219.901,1.0,0.756,1.0,93.457,0.991071,0.711,0.0,4.391,0.758929,0.25927251240046834,0.8055555555555555,-12.052083333333334,1.0,114.25482638888889,1.0,96.54854166666667,1.0,34.01631944444444,1.0,40.475694444444436,1.0,248.04201388888887,1.0,414.649,1.0,-2.7,-2.382,-1.534,-1.259,-0.922,0.099,-0.039,0.188,-0.051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.02286,1.0,0.977612,0.077381,0.75252,0.143202,-18.3025,0.404762,-14.0884,0.881798,0.194387,0.261905,0.0102039,0.195002,0.201413,0.233741,0.261905,0.104167,0.0625,0.0796218,0.127376,0.14256,0.158094,-0.0635326,-0.0944391,-0.0766522,-0.0590267,0.0304283,0.0328935,0.0406554,0.0477499,0.0,0.0,0.0,0.0,-9999,-9999
20180305,20180311,-6.637,1.0,141.75,68.889,1.0,238.607,1.0,1.578,1.0,92.2,0.982143,0.248,0.0,2.979,0.997024,0.16419701281812957,0.9722222222222222,-12.770763888888887,1.0,138.44350694444444,1.0,124.86076388888891,1.0,46.173611111111114,1.0,53.03326388888889,1.0,270.6590277777778,1.0,415.309,1.0,-1.979,-1.783,-1.285,-1.186,-0.925,0.038,-0.05,0.194,-0.049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.01752,1.0,1.19594,0.946429,0.989341,0.163817,-20.4345,0.967262,-16.9044,0.869808,0.206744,0.738095,0.005891,0.185821,0.191721,0.218673,0.892857,0.886905,0.744048,0.155406,0.166229,0.174494,0.208564,-0.0134812,-0.0314822,-0.0181733,-0.00612859,0.113665,0.115606,0.123319,0.146094,0.0,0.0,0.0,0.0,-9999,-9999
20180312,20180318,-4.835,1.0,169.104,93.835,1.0,251.928,1.0,1.278,1.0,92.775,0.991071,0.436,0.0,3.24,1.0,0.141215923079827,0.9791666666666669,-6.033784722222222,1.0,199.74711805555557,1.0,160.70326388888893,1.0,66.00555555555556,1.0,67.60180555555556,1.0,282.27951388888886,1.0,415.742,0.988095,-1.499,-1.346,-0.966,-0.952,-0.778,0.048,-0.066,0.2,-0.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.476659,0.988095,2.99611,0.988095,2.13399,0.232174,-14.2693,0.988095,-10.1633,0.870562,0.234867,0.949405,0.00522435,0.216682,0.230079,0.244871,0.967262,0.952381,0.931548,0.218468,0.193008,0.204605,0.219295,-0.0272204,-0.038915,-0.0271938,-0.0133626,0.196953,0.196953,0.206816,0.235334,0.000463138,0.0,0.000370707,0.00101917,-9999,-9999
20180319,20180325,-8.931,1.0,197.89,126.475,1.0,211.642,1.0,1.225,1.0,93.572,0.991071,0.882,0.0,4.131,1.0,0.16342314860162424,0.9965277777777777,-10.22774537037037,0.9895833333333334,247.4317337962963,0.9895833333333334,208.23488425925927,0.9895833333333334,44.75703703703704,0.9895833333333334,90.41676157407409,0.9895833333333334,260.2341666666667,0.9895833333333334,416.23,1.0,-1.111,-0.993,-0.703,-0.755,-0.65,0.067,-0.087,0.209,-0.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.361172,1.0,1.00762,0.973214,1.10036,0.11626,-10.555,0.982143,-11.5265,0.583632,0.231789,0.919643,0.00497156,0.214938,0.229058,0.239063,0.943452,0.910714,0.889881,0.150817,0.158428,0.172862,0.205828,-0.0589685,-0.0556905,-0.0430794,-0.0381079,0.141178,0.132718,0.141872,0.159484,0.00294645,0.0,0.00294645,0.00642663,-9999,-9999
