TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210806,20210812,14.985,1.0,432.537,273.209,1.0,310.275,1.0,9.544,1.0,78.939,0.860119,1.379,0.904762,2.221,0.89881,0.48159748588860724,0.8993055555555557,161.66017817930864,0.9166666666666666,569.9381215489849,0.8368055555555555,28.498320202880336,0.8576388888888888,91.7282833873519,0.9097222222222222,30.42967600696406,0.9166666666666666,396.3693529236464,0.9166666666666666,420.873,0.97619,14.962,14.939,14.291,13.898,12.987,12.696,11.872,1.0,1.0,1.0,1.0,1.0,0.994048,0.997024,2.657,7.763,2.435,2.96,6.316,11.857,1.0,0.89881,0.952381,0.958333,0.967262,1.0,1.31242,0.982143,62.6085,0.991071,78.7007,1.47614,59.3418,0.994048,74.5944,1.65064,-0.00260141,0.96131,0.0617048,0.0155728,0.0705933,0.188808,0.96131,0.96131,0.964286,4.4361,4.15833,4.34647,4.36719,4.25029,3.74543,4.2099,4.33682,6.91022,3.80971,5.57131,6.8176,4.30265,3.79256,4.6228,5.31739,-9999,-9999
20210813,20210819,15.125,1.0,416.733,182.635,1.0,326.508,1.0,10.851,1.0,78.925,0.973214,2.083,0.940476,1.905,0.907738,0.35736728389566963,0.9305555555555557,94.1478490530887,0.9895833333333334,-9999,-9999,-9999,-9999,87.6194518321513,0.9965277777777777,22.68078653381642,0.9930555555555557,404.8953049516908,0.9930555555555557,421.175,0.925595,14.66,14.744,14.301,13.978,13.079,12.772,11.944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.038,7.771,2.541,5.106,6.318,12.034,1.0,0.985119,1.0,0.991071,1.0,1.0,0.61378,1.0,36.7312,1.0,43.5425,1.07344,36.3609,1.0,43.1036,1.51314,1.29151,0.693452,0.0520588,1.29151,1.30413,1.38681,0.693452,0.696429,0.693452,4.66919,3.32738,4.25565,4.59062,3.25141,2.22604,2.9274,3.28952,5.48441,4.25942,5.46917,5.6469,3.91711,3.69159,3.82546,4.06656,-9999,-9999
20210820,20210826,11.343,1.0,399.431,215.005,1.0,298.73,1.0,6.899,1.0,78.653,0.952381,1.108,0.964286,2.082,0.916667,0.4466106689083396,0.9027777777777778,120.37687884146851,0.9479166666666666,455.2917916483678,0.892361111111111,21.928192202825358,0.892361111111111,102.7841112209047,0.9548611111111112,24.25743357487923,0.9513888888888888,376.3893548842462,0.9479166666666666,415.434,0.782738,11.649,11.874,11.785,11.871,11.442,11.56,11.127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.671,7.693,5.135,10.722,6.228,15.923,0.994048,0.988095,0.988095,0.97619,0.994048,0.997024,-0.0494748,1.0,54.6996,1.0,66.3204,1.38291,34.8401,1.0,42.2417,1.50638,0.386516,0.818452,0.0691801,0.0702055,0.376975,0.51569,0.845238,0.821429,0.827381,4.90368,2.91591,4.15107,4.87797,4.28951,2.45569,3.88204,4.3524,4.64533,4.27085,4.69824,4.82986,4.07131,4.17631,4.25268,4.48976,-9999,-9999
20210827,20210902,12.718,1.0,380.814,244.913,1.0,286.032,1.0,9.963,1.0,78.646,0.955357,0.587,0.988095,1.934,0.985119,0.3885092668822115,0.9618055555555557,124.34700261674719,0.982638888888889,-9999,-9999,-9999,-9999,73.53528079710145,0.9861111111111112,27.68015076489533,0.982638888888889,384.8132095410628,0.9861111111111112,414.556,0.892857,11.741,11.962,11.841,11.855,11.333,11.363,10.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.393,7.67,3.297,6.988,6.214,16.422,1.0,0.994048,0.997024,0.988095,0.997024,1.0,-0.103745,1.0,50.9635,0.97619,61.6596,1.33284,50.2848,0.97619,60.8385,1.5754,0.383815,0.875,0.118284,-0.136492,0.383815,0.472715,0.949405,0.875,0.952381,3.37738,2.35035,2.89706,3.00292,2.75898,2.19788,2.53293,2.75898,2.47033,2.47033,2.66261,2.8318,2.13773,2.48553,2.58173,2.74072,-9999,-9999
20210903,20210909,15.127,1.0,361.081,243.256,1.0,287.656,1.0,13.781,1.0,79.149,0.97619,0.494,0.988095,1.851,0.988095,0.3530731259266098,0.9861111111111112,107.9228592995169,0.9930555555555555,-9999,-9999,-9999,-9999,71.83976449275364,0.9930555555555555,27.19921648550725,0.9930555555555555,390.8614130434783,0.9930555555555555,415.871,0.934524,11.915,11.925,11.493,11.402,10.882,10.956,10.519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.952,7.59,1.994,4.289,6.179,14.832,0.997024,0.973214,0.997024,0.988095,0.96131,1.0,0.459927,1.0,51.4735,0.425595,62.3428,1.33573,51.1835,0.821429,61.9916,1.60399,-0.0139016,0.294643,0.136764,-0.0797647,0.0203174,0.279372,0.360119,0.294643,0.282738,2.35288,1.74831,2.10508,2.28652,2.0052,1.79354,1.98836,2.05324,1.68453,1.68817,1.8226,2.02452,1.52972,1.62983,1.6788,1.74461,-9999,-9999
20210910,20210916,13.33,0.96131,340.449,191.096,0.96131,296.304,0.958333,9.852,0.958333,78.825,0.806548,0.739,1.0,2.367,0.949405,0.47731151344831063,0.9375,52.43461202890871,0.90625,333.54038063291483,0.8472222222222222,17.467662713423362,0.8472222222222222,56.75297619047618,0.9270833333333334,17.166509064211272,0.9131944444444443,382.194972730083,0.9131944444444443,418.635,0.547619,11.268,11.49,11.389,11.387,10.877,10.925,10.456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.362,7.499,1.329,2.898,6.135,13.444,0.997024,0.979167,1.0,0.863095,0.889881,1.0,-0.287149,0.949405,31.6317,0.0,37.578,0.980192,42.6112,0.946429,50.6215,1.71282,0.00922151,0.0,0.184041,-0.0878964,0.0459614,0.234058,0.0,0.0,0.0,1.85175,1.42521,1.69331,1.80545,1.61375,1.43351,1.61622,1.70559,1.36374,1.37456,1.46249,1.66754,1.17423,1.3296,1.41779,1.45968,-9999,-9999
20210917,20210923,7.725,1.0,319.154,182.791,1.0,283.469,1.0,5.953,1.0,79.027,0.991071,1.277,1.0,2.03,0.869048,0.4738232689770558,0.7673611111111112,92.36666666666667,1.0,360.7134375,1.0,20.45649305555556,1.0,53.68541666666667,1.0,20.21329861111111,1.0,355.72152777777774,1.0,419.114,0.0297619,7.101,7.665,8.343,9.017,9.119,9.658,9.588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.536,7.317,1.115,2.014,5.997,12.345,1.0,0.970238,0.982143,0.931548,0.863095,1.0,-1.55501,0.994048,15.4162,0.261905,18.1711,0.550666,46.2588,0.997024,54.5255,1.56411,-0.0852518,0.0,0.0341401,-0.108913,-0.0788757,-0.0208799,0.0,0.0,0.0,1.20455,0.978017,1.15185,1.20242,1.22185,1.07821,1.13825,1.20289,0.936943,0.940314,1.01091,1.24911,0.910881,1.05675,1.12839,1.22488,-9999,-9999
20210924,20210930,9.819,1.0,297.46,209.514,1.0,265.665,1.0,8.592,1.0,78.842,0.96131,0.56,0.982143,1.937,0.964286,0.4272334157560281,0.96875,87.59674603174602,0.9791666666666666,399.06559027777774,0.9791666666666666,24.58349206349206,0.9791666666666666,39.46468253968254,0.9791666666666666,23.149583333333336,0.9791666666666666,367.95729166666666,0.9791666666666666,417.19,0.717262,6.777,7.245,7.712,8.249,8.261,8.765,8.712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.716,7.187,1.11,1.896,5.873,12.289,0.988095,0.892857,0.901786,0.958333,0.877976,1.0,-1.34302,0.979167,18.3183,0.886905,21.3608,0.59306,50.0167,0.997024,58.3239,1.72128,0.0832291,0.354167,0.0360329,0.0183917,0.0296001,0.0883374,0.407738,0.458333,0.348214,0.945844,0.838372,0.925858,0.946239,0.86995,0.817922,0.826426,0.891546,0.772118,0.792799,0.877962,1.09755,0.774937,0.850824,0.897601,1.10191,-9999,-9999
20211001,20211007,9.598,0.991071,275.656,168.331,0.991071,279.439,0.991071,7.944,0.991071,79.004,0.919643,0.501,1.0,1.671,0.979167,0.33452109850461825,0.9756944444444445,70.0250121124031,0.982638888888889,347.4131984819121,0.982638888888889,21.473836401808786,0.982638888888889,40.339087301587305,0.9791666666666666,19.814111757105945,0.982638888888889,362.59002745478034,0.982638888888889,418.295,0.988095,5.817,6.137,6.422,6.897,7.077,7.724,7.829,0.988095,0.991071,0.991071,0.958333,0.991071,0.991071,0.991071,1.411,7.465,1.076,1.804,5.788,12.158,0.985119,0.988095,0.85119,0.973214,0.779762,0.779762,-1.24431,0.973214,11.7131,0.988095,13.9542,0.545751,42.9764,0.991071,51.1989,1.42127,0.158337,0.830357,0.0365596,0.111307,0.130709,0.159414,0.827381,0.860119,0.857143,0.841803,0.815769,0.841803,0.852398,0.682389,0.658464,0.690348,0.709533,1.05945,1.04855,1.08365,1.22016,0.854925,0.903192,0.949432,0.99838,-9999,-9999
20211008,20211014,-0.274,1.0,254.062,70.334,0.997024,308.94,1.0,1.07,1.0,78.243,0.910714,2.888,0.958333,1.79,0.815476,0.35382703953034356,0.8263888888888888,28.38950332125604,0.9652777777777778,111.56051836632498,0.9270833333333335,48.77525211352657,0.9652777777777778,65.5465385610766,0.9652777777777778,22.366333247066944,0.9652777777777778,322.7669707556936,0.9652777777777778,418.8,1.0,3.156,4.005,5.168,6.356,6.529,7.266,7.393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.69,7.767,1.293,1.823,5.672,12.176,1.0,0.994048,0.97619,1.0,0.970238,0.815476,-2.55107,1.0,16.9176,1.0,20.8758,0.613983,8.87413,1.0,10.9505,1.02958,0.800821,0.997024,0.0335747,0.755547,0.781441,0.803881,0.997024,0.997024,0.997024,1.04646,0.983679,1.04646,1.05672,0.290457,0.224053,0.266451,0.28052,1.07463,0.992071,1.2025,1.66211,0.530264,0.416223,0.530264,0.779951,-9999,-9999
20211015,20211021,3.558,1.0,233.018,132.385,1.0,267.994,1.0,3.289,1.0,78.849,0.934524,0.349,0.970238,1.722,0.839286,0.30911406943240083,0.798611111111111,51.50503884863124,0.9618055555555555,275.197459092739,0.96875,32.83608932623334,0.9618055555555555,56.85858494363929,0.9756944444444445,20.42720400563607,0.9618055555555555,330.0222232286634,0.9618055555555555,419.64,0.997024,1.768,2.4,3.249,4.333,4.804,5.784,6.171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.029,6.891,1.907,1.818,5.557,12.025,0.997024,0.949405,0.949405,1.0,0.97619,0.985119,-1.9338,0.997024,17.723,0.997024,26.5659,0.664293,17.9008,0.994048,26.8325,1.39049,0.519246,0.949405,0.0324913,0.451564,0.470188,0.514711,0.89881,0.955357,0.949405,1.42407,1.34648,1.40979,1.42776,0.956659,0.887042,0.900016,0.948627,2.19209,1.46037,1.88188,2.01093,1.19845,0.951917,1.1308,1.19355,-9999,-9999
20211022,20211028,3.324,1.0,212.883,79.533,1.0,302.289,1.0,2.555,1.0,78.176,0.994048,1.479,0.994048,2.369,0.839286,0.5279310129264247,0.7604166666666666,40.73757850241546,0.9930555555555555,173.1567346014493,0.9930555555555555,14.122192028985507,0.9930555555555555,59.56094504830918,0.9930555555555555,10.493123490338162,0.9930555555555555,334.52658514492754,0.9930555555555555,418.491,1.0,3.0,3.535,4.089,4.826,4.96,5.65,5.804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.725,6.762,3.228,1.949,5.515,11.898,0.997024,0.988095,0.985119,1.0,0.997024,0.910714,-1.82091,1.0,18.6007,0.997024,24.1384,0.63941,0.0239182,0.997024,0.031039,1.23276,0.724375,0.991071,0.0316269,0.713231,0.719682,0.729675,0.991071,0.991071,0.991071,1.46581,1.404,1.4465,1.46581,0.729821,0.690767,0.726724,0.738844,1.20104,1.24183,1.26222,1.31033,0.743885,0.728346,0.738474,0.743885,-9999,-9999
20211029,20211104,2.013,1.0,194.02,87.987,1.0,285.49,1.0,1.834,1.0,78.841,0.973214,0.431,0.988095,1.876,0.988095,0.370773770429655,0.9756944444444445,35.47053592995169,0.9861111111111112,173.93164251207727,0.9861111111111112,10.476251509661838,0.9861111111111112,62.50244565217392,0.9861111111111112,8.916631944444445,0.9861111111111112,329.30794082125607,0.9861111111111112,420.279,1.0,2.118,2.688,3.327,4.167,4.417,5.21,5.437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.212,6.715,4.14,2.365,5.511,11.832,0.997024,0.994048,0.991071,1.0,0.988095,0.869048,-2.19997,1.0,9.85119,1.0,11.9641,0.540571,20.6313,1.0,25.0564,1.35876,0.668799,0.994048,0.0258937,0.665076,0.667147,0.673048,0.994048,0.988095,0.994048,1.28871,1.26224,1.28644,1.30213,0.613321,0.599155,0.615785,0.633949,0.870798,0.87287,0.965732,1.03337,0.465385,0.438566,0.465385,0.506383,-9999,-9999
20211105,20211111,-0.744,1.0,176.782,81.851,0.994048,269.114,1.0,1.743,1.0,78.62,0.940476,1.071,0.928571,2.247,0.886905,0.5192181938370638,0.8680555555555555,31.45673330745342,0.9583333333333334,183.7836809868875,0.9583333333333334,15.358373878536918,0.9583333333333334,53.18722826086955,0.9583333333333334,11.476793693926844,0.9583333333333334,318.53372584541063,0.9583333333333334,419.91,1.0,0.529,1.292,2.287,3.314,3.691,4.573,4.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.665,6.681,4.065,2.644,5.499,11.755,0.925595,0.883929,0.794643,0.940476,0.916667,0.916667,-3.30506,0.988095,12.9027,0.997024,16.0438,0.50276,8.62254,1.0,10.7217,1.32532,0.859988,0.982143,0.0252166,0.84245,0.851003,0.859431,0.982143,0.982143,0.982143,1.17247,1.15169,1.18997,1.20581,0.326695,0.310546,0.330581,0.34693,0.724199,0.646334,0.724794,0.777516,0.179241,0.15514,0.174497,0.183354,-9999,-9999
20211112,20211118,0.165,1.0,161.494,76.966,1.0,267.734,1.0,2.374,1.0,78.748,0.988095,0.626,0.752976,3.128,0.866071,0.8487713598725026,0.767361111111111,16.537645348837206,0.982638888888889,147.3920707070707,0.986111111111111,12.70513888888889,0.986111111111111,45.20902777777778,0.986111111111111,9.507479812661499,0.982638888888889,322.1431686046512,0.982638888888889,420.395,0.997024,-0.018,0.639,1.424,2.413,2.826,3.78,4.162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.404,6.703,4.037,2.591,5.516,11.774,0.261905,0.267857,0.184524,0.267857,0.223214,0.232143,-3.39033,0.997024,12.876,1.0,19.8645,0.506917,0.407632,0.997024,0.628878,1.24309,0.800811,0.997024,0.0231676,0.781237,0.79263,0.80259,0.997024,0.997024,0.997024,0.955593,0.94532,0.955951,0.961763,0.17412,0.153617,0.164282,0.170942,0.565465,0.562126,0.569265,0.605539,0.0534717,0.0504401,0.0534717,0.0588041,-9999,-9999
20211119,20211125,-3.29,1.0,148.443,71.924,1.0,259.457,1.0,1.51,1.0,78.912,1.0,0.483,0.735119,2.07,1.0,0.4432893481422629,0.9861111111111112,19.607847222222222,1.0,143.8103125,1.0,26.892361111111114,1.0,36.26840277777777,1.0,14.62954861111111,1.0,300.3256944444444,1.0,420.628,0.985119,-1.735,-0.826,0.372,1.531,2.055,3.101,3.547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.95,6.842,-9999,2.637,5.541,-9999,0.0,0.0297619,-9999,0.0,0.0,-9999,-4.81179,0.988095,8.04944,0.994048,11.2137,0.441792,1.66317,1.0,2.31697,1.17177,0.546951,0.979167,0.0227152,0.540121,0.546951,0.548456,0.97619,0.979167,0.979167,0.580513,0.563882,0.572321,0.578867,0.0403925,0.0189661,0.0270139,0.0379158,0.666117,0.590674,0.643215,0.679335,0.0999659,0.0733862,0.0960384,0.0999659,-9999,-9999
20211126,20211202,-1.246,0.785714,137.863,61.786,0.77381,261.716,0.717262,2.076,0.785714,79.026,0.267857,0.343,0.1875,2.287,0.267857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420.586,0.717262,-1.389,-0.684,0.196,1.231,1.669,2.676,3.039,0.729167,0.72619,0.72619,0.72619,0.72619,0.729167,0.904762,6.98,8.032,-9999,2.958,5.647,-9999,0.00595238,0.363095,-9999,0.00297619,0.00595238,-9999,-5.28135,0.35119,9.41472,0.717262,14.5246,0.382333,-8.24011,0.717262,-12.7125,0.955043,0.527718,0.625,0.0155145,0.526959,0.527975,0.541389,0.627976,0.625,0.660714,0.660635,0.538505,0.627833,0.662099,0.119247,0.00662874,0.100168,0.131289,0.817546,0.603882,0.769739,0.829622,0.129721,0.00117565,0.0420491,0.078604,-9999,-9999
20211203,20211209,-4.075,0.776786,129.935,53.187,0.764881,260.784,0.71131,1.234,0.776786,78.072,0.247024,1.375,0.0208333,2.646,0.223214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,421.989,0.702381,-1.213,-0.542,0.223,1.132,1.454,2.357,2.679,0.943452,0.943452,0.943452,0.943452,0.943452,0.943452,0.71131,6.923,7.777,-9999,3.064,5.636,-9999,0.0,0.16369,-9999,0.00297619,0.00297619,-9999,-5.76683,0.0,10.3437,0.690476,16.4821,0.350027,-8.08579,0.696429,-12.8842,0.916197,0.429351,0.684524,0.0112696,0.428822,0.430802,0.441396,0.684524,0.625,0.684524,0.682122,0.42359,0.679122,0.712142,0.241506,-0.00301631,0.238359,0.272494,0.607723,0.51299,0.555349,0.60988,0.047564,0.0,0.0142766,0.0286709,-9999,-9999
20211210,20211216,-6.007,1.0,124.786,52.049,1.0,275.474,1.0,0.937,1.0,77.695,0.979167,2.258,0.00892857,2.436,0.982143,0.562333971934787,0.9756944444444443,13.351314484126982,0.9791666666666666,92.12774514573603,0.9722222222222222,42.03727678571429,0.9791666666666666,44.32380952380952,0.9791666666666666,19.42748511904762,0.9791666666666666,292.16249999999997,0.9791666666666666,421.37,0.997024,-1.513,-0.902,-0.131,0.796,1.143,2.07,2.426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,7.344,-9999,2.793,5.551,-9999,-9999,0.0208333,-9999,0.0,0.0,-9999,-6.29043,0.0,9.65782,0.994048,15.3892,0.356849,-6.65933,0.994048,-10.6112,0.920345,0.433348,0.97619,0.0119262,0.432763,0.43458,0.438582,0.97619,0.97619,0.979167,0.450134,0.414969,0.440596,0.449961,0.0104868,-0.0132962,0.00537336,0.0124809,0.359823,0.358745,0.362881,0.374739,0.00283945,0.000533602,0.000575932,0.00155571,-9999,-9999
20211217,20211223,-5.689,1.0,122.497,53.28,1.0,263.74,1.0,1.47,1.0,78.144,0.925595,1.12,0.0297619,2.604,0.791667,0.47059912596285214,0.7361111111111112,11.402883152173914,0.9513888888888888,120.83465140535793,0.9513888888888888,46.530199440052705,0.9513888888888888,39.924116985068075,0.9513888888888888,21.26198221343873,0.9513888888888888,287.14171854413706,0.9513888888888888,421.604,1.0,-1.587,-1.003,-0.298,0.594,0.915,1.824,2.164,1.0,1.0,1.0,1.0,0.994048,0.994048,1.0,-9999,7.152,-9999,2.937,-9999,-9999,-9999,0.0,-9999,0.00297619,-9999,-9999,-5.28298,0.0,10.0029,1.0,15.939,0.388756,-12.0219,1.0,-19.1562,0.985036,0.440376,0.982143,0.0113811,0.434251,0.439955,0.442763,0.982143,0.982143,0.982143,0.417502,0.414398,0.417502,0.42208,-0.0227269,-0.0251161,-0.0232661,-0.0207345,0.429413,0.411013,0.424973,0.429413,0.00707148,0.0013772,0.00223653,0.00514432,-9999,-9999
20211224,20211231,-10.753,0.994792,123.303,42.134,0.992188,242.813,0.994792,0.728,0.994792,76.713,0.841146,2.147,0.0260417,2.595,0.854167,0.5978882567173219,0.818452380952381,-6.164055043756632,0.818452380952381,80.9150410255011,0.8035714285714286,39.23548754653376,0.8035714285714286,40.67940968650517,0.8154761904761906,17.86024602812139,0.824404761904762,273.69008516450054,0.818452380952381,422.726,0.989583,-1.852,-1.23,-0.486,0.414,0.716,1.606,1.926,0.994792,0.994792,0.994792,0.994792,0.994792,0.994792,0.994792,-9999,-9999,-9999,2.88,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-6.22257,0.0,5.68777,0.992188,9.06312,0.27905,-10.5442,0.992188,-16.8015,0.815664,0.35316,0.932292,0.010248,0.341165,0.348877,0.35316,0.932292,0.932292,0.932292,0.307729,0.301724,0.303174,0.307729,-0.0349568,-0.0486263,-0.0459421,-0.0349568,0.280088,0.246821,0.27906,0.28533,0.00464569,0.000671108,0.00138387,0.00390341,-9999,-9999
