TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180830,22.991,0.958333,410.119,188.338,1.0,397.838,0.958333,6.336,0.958333,95.495,0.6875,3.479,1.0,1.549,0.791667,0.19988478089232772,0.7708333333333334,152.77052631578945,0.7916666666666666,453.4936842105264,0.7916666666666666,14.765526315789478,0.7916666666666666,128.52894736842106,0.7916666666666666,27.35526315789473,0.7916666666666666,435.5447368421053,0.7916666666666666,419.287,0.0,21.988,21.6,21.144,20.575,0.958333,0.958333,0.958333,0.958333,-9999,38.778,39.081,-9999,0.0,0.0,2.76893,-9999,12.9734,-9999,17.231,-9999,-9999,-9999,-39.318,-9999,-52.064,-9999,-9999,-9999,3.31254,0.0,-9999,3.31618,3.36065,3.3796,0.0,0.0,0.0,0.641835,0.628078,0.656225,0.718098,-2.77991,-2.72394,-2.70193,-2.64474,1.83615,1.42721,1.83583,1.93307,0.0,0.0,0.0,0.0,-9999,-9999
20180831,21.317,1.0,408.056,169.245,1.0,400.418,1.0,3.588,1.0,95.557,0.895833,1.491,1.0,1.699,0.958333,0.21675456253132763,0.8958333333333334,128.6258695652174,0.9583333333333334,377.89043478260874,0.9583333333333334,12.737173913043485,0.9583333333333334,91.90434782608696,0.9583333333333334,22.373260869565218,0.9583333333333334,426.72391304347826,0.9583333333333334,421.475,0.0,21.574,21.323,21.082,20.608,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,1.26769,-9999,12.8815,-9999,16.9645,-9999,-9999,-9999,-37.9333,-9999,-49.8048,-9999,-9999,-9999,3.32394,0.0,-9999,3.3349,3.69102,3.71864,0.0,0.0,0.0,0.621569,0.608627,0.635098,0.693162,-3.13307,-3.09774,-3.06874,-2.72037,1.76897,1.37519,1.76866,1.85569,0.0,0.0,0.0,0.0,-9999,-9999
20180901,22.428,1.0,405.969,216.231,1.0,375.799,1.0,6.488,1.0,95.68,0.8125,0.0,1.0,1.918,0.875,0.2779064174975573,0.8333333333333334,132.5897619047619,0.875,450.8133333333334,0.875,15.153333333333334,0.875,58.07619047619048,0.875,26.758333333333336,0.875,430.2071428571428,0.875,421.835,0.0,21.588,21.25,20.944,20.513,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,2.02166,-9999,13.1795,-9999,17.192,-9999,-9999,-9999,-44.5321,-9999,-57.9113,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.63474,0.621259,0.64884,0.709433,-2.5182,-2.49037,-2.44758,-2.40729,1.81291,1.40903,1.81259,1.90652,0.0,0.0,0.0,0.0,-9999,-9999
20180902,22.862,1.0,403.86,175.922,1.0,401.176,1.0,5.718,1.0,95.751,0.9375,2.485,1.0,1.522,0.895833,0.2540544544316559,0.875,121.37847826086956,0.9583333333333334,369.9089130434782,0.9583333333333334,12.674782608695654,0.9583333333333334,70.36304347826086,0.9583333333333334,22.662608695652175,0.9583333333333334,432.49130434782614,0.9583333333333334,421.692,0.0,21.738,21.426,21.095,20.606,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,2.03134,-9999,12.9734,-9999,16.7606,-9999,-9999,-9999,-45.1667,-9999,-58.1711,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.640326,0.626631,0.65465,0.71623,-3.40791,-3.37964,-3.34881,-3.30964,1.8311,1.42325,1.83078,1.92722,0.0,0.0,0.0,0.0,-9999,-9999
20180903,22.747,1.0,401.728,157.777,1.0,385.723,1.0,6.011,1.0,95.899,1.0,2.486,1.0,1.915,1.0,0.20072753733711315,1.0,91.00375000000001,1.0,331.42333333333335,1.0,11.452916666666667,1.0,58.84583333333333,1.0,19.77208333333333,1.0,431.8062499999999,1.0,422.004,0.0,21.739,21.431,21.105,20.626,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,2.10269,-9999,13.2631,-9999,16.9861,-9999,-9999,-9999,-40.6871,-9999,-51.9452,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.63895,0.625311,0.653215,0.714533,-3.12751,-3.09011,-3.05952,-2.73207,1.82653,1.41967,1.8262,1.92194,0.0,0.0,0.0,0.0,-9999,-9999
20180904,22.739,1.0,399.575,170.22,1.0,393.998,1.0,5.276,1.0,95.841,1.0,6.462,1.0,2.048,0.979167,0.22367961430222147,0.9791666666666666,108.71229166666666,1.0,354.33125,1.0,12.157499999999999,1.0,98.1375,1.0,21.57833333333333,1.0,432.9375,1.0,422.079,0.0,21.745,21.428,21.108,20.636,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,2.09619,-9999,21.527,-9999,27.3065,-9999,-9999,-9999,-46.7068,-9999,-59.0593,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.6388,0.625166,0.65306,0.714359,-2.51461,-2.48365,-2.44305,-2.40324,1.82607,1.41932,1.82575,1.92145,0.0,0.0,0.0,0.0,-9999,-9999
20180905,22.775,1.0,397.398,170.215,1.0,400.308,1.0,4.957,1.0,95.724,0.9375,2.486,1.0,1.833,1.0,0.2433543136299806,0.9583333333333334,113.58062500000001,1.0,352.309375,1.0,11.600416666666666,1.0,132.07083333333333,1.0,21.141041666666666,1.0,434.43333333333334,1.0,419.281,0.0,22.211,21.838,21.389,20.833,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,2.91202,-9999,31.4595,-9999,39.5117,-9999,-9999,-9999,-47.7216,-9999,-59.5752,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.639278,0.625626,0.653558,0.714939,-3.40883,-3.38065,-3.34991,-3.31056,1.82762,1.42053,1.8273,1.92321,0.0,0.0,0.0,0.0,-9999,-9999
20180906,23.092,1.0,395.201,159.777,1.0,396.167,1.0,5.937,1.0,95.656,1.0,0.0,1.0,1.791,0.979167,0.20439545020073252,0.9791666666666666,99.88625,1.0,332.265625,1.0,11.515416666666667,1.0,98.85416666666667,1.0,19.996041666666667,1.0,435.01875,1.0,422.271,0.0,22.027,21.699,21.357,20.875,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,2.32631,-9999,32.8517,-9999,40.936,-9999,-9999,-9999,-40.8871,-9999,-50.494,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.642981,0.629176,0.657423,0.719526,-3.12399,-3.08609,-3.05512,-2.72813,1.84003,1.43024,1.8397,1.9376,0.0,0.0,0.0,0.0,-9999,-9999
20180907,22.879,1.0,392.982,237.326,1.0,389.402,1.0,6.983,1.0,95.425,1.0,0.497,1.0,1.923,1.0,0.26886454752585454,1.0,161.39854166666666,1.0,476.32312500000006,1.0,16.205000000000002,1.0,76.64166666666667,1.0,29.188124999999996,1.0,434.4291666666666,1.0,421.684,0.0,22.113,21.756,21.357,20.855,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,2.87086,-9999,48.6197,-9999,60.3054,-9999,-9999,-9999,-46.7109,-9999,-57.6055,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.640183,0.626483,0.654515,0.716132,-2.51342,-2.48219,-2.44186,-2.40186,1.83096,1.42316,1.83064,1.92732,0.0,0.0,0.0,0.0,-9999,-9999
20180908,22.47,1.0,390.744,153.726,1.0,404.315,1.0,5.334,1.0,94.955,1.0,2.982,1.0,1.695,1.0,0.19585196375603472,0.9583333333333334,105.49,1.0,305.0564583333333,1.0,10.821666666666667,1.0,97.44583333333333,1.0,19.33833333333333,1.0,431.1458333333333,1.0,422.681,0.0,21.916,21.637,21.367,20.906,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,1.87072,-9999,46.3523,-9999,57.4129,-9999,-9999,-9999,-47.4335,-9999,-58.4146,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.635649,0.622145,0.649772,0.710458,-3.41201,-3.38413,-3.35373,-3.3141,1.81553,1.41106,1.81521,1.90922,0.0,0.0,0.0,0.0,-9999,-9999
20180909,24.18,1.0,388.484,238.1,1.0,403.915,1.0,9.859,1.0,94.655,1.0,6.462,1.0,1.35,1.0,0.3215454877549568,0.9583333333333334,171.2245833333333,1.0,465.38499999999993,1.0,16.364791666666665,1.0,68.875,1.0,29.352500000000003,1.0,440.61666666666673,1.0,421.32,0.0,22.293,21.896,21.426,20.895,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,3.53419,-9999,40.8265,-9999,50.3528,-9999,-9999,-9999,-40.9233,-9999,-50.0735,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.655796,0.641463,0.670796,0.735373,-3.11277,-3.0733,-3.03881,-2.71561,1.88285,1.46376,1.88252,1.98719,0.0,0.0,0.0,0.0,-9999,-9999
20180910,20.7,1.0,386.204,87.89,1.0,427.458,1.0,2.093,1.0,94.887,1.0,10.438,1.0,1.093,1.0,0.16743799133920062,0.9375,80.32208333333332,1.0,185.43541666666667,1.0,6.4781249999999995,1.0,91.19375000000001,1.0,11.346041666666666,1.0,424.5,1.0,421.28,0.0,21.582,21.41,21.33,20.949,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,0.562405,-9999,48.6197,-9999,59.7774,-9999,-9999,-9999,-46.7471,-9999,-57.0198,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.614139,0.601498,0.62735,0.684008,-2.53626,-2.50957,-2.47238,-2.42785,1.74429,1.35751,1.74399,1.82722,0.0,0.0,0.0,0.0,-9999,-9999
20180911,20.068,1.0,383.905,108.823,1.0,423.298,1.0,2.289,1.0,95.288,1.0,1.988,1.0,1.079,0.541667,0.2171705662210376,0.5416666666666666,96.63166666666666,1.0,223.29374999999996,1.0,8.01125,1.0,109.74374999999999,1.0,13.426875,1.0,422.0562499999999,1.0,418.346,0.0,21.156,20.977,20.972,20.735,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,0.281843,-9999,46.3523,-9999,56.9896,-9999,-9999,-9999,-47.7649,-9999,-58.2613,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.606367,0.594034,0.619252,0.674473,-3.43774,-3.41274,-3.38449,-3.34921,1.71865,1.33908,1.71835,1.79778,0.0,0.0,0.0,0.0,-9999,-9999
20180912,21.821,1.0,381.588,155.0,1.0,406.45,1.0,3.988,1.0,95.422,0.854167,1.988,1.0,1.81,1.0,0.24550711938387407,1.0,101.35608695652174,0.9583333333333334,281.6267391304348,0.9583333333333334,10.03086956521739,0.9583333333333334,73.7695652173913,0.9583333333333334,17.09913043478261,0.9583333333333334,428.6217391304348,0.9583333333333334,419.892,0.0,21.504,21.2,20.957,20.617,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,1.96825,-9999,40.8265,-9999,50.1958,-9999,-9999,-9999,-40.9233,-9999,-49.9161,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.627604,0.614417,0.641392,0.700602,-3.13749,-3.10143,-3.07187,-2.74317,1.78904,1.39035,1.78873,1.87885,0.0,0.0,0.0,0.0,-9999,-9999
20180913,22.922,1.0,379.253,206.574,1.0,408.219,1.0,5.597,1.0,95.398,1.0,0.0,1.0,1.916,1.0,0.2586764347494073,1.0,154.00875,1.0,402.608125,1.0,14.265416666666667,1.0,84.42291666666667,1.0,24.789583333333336,1.0,435.3979166666666,1.0,421.668,0.0,21.87,21.495,21.12,20.695,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,2.91345,-9999,48.6197,-9999,59.5325,-9999,-9999,-9999,-46.7471,-9999,-56.7843,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.640842,0.62712,0.655197,0.716913,-2.51283,-2.4815,-2.44127,-2.4012,1.83302,1.42476,1.8327,1.92959,0.0,0.0,0.0,0.0,-9999,-9999
20180914,22.892,1.0,376.899,234.933,1.0,388.419,1.0,5.803,1.0,95.169,1.0,0.497,1.0,1.795,1.0,0.2709754345744082,0.9583333333333334,158.72229166666668,1.0,457.96520833333335,1.0,16.41541666666667,1.0,75.24374999999999,1.0,29.108333333333334,1.0,435.3645833333333,1.0,423.164,0.0,22.085,21.722,21.321,20.835,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,3.06644,-9999,46.3523,-9999,56.8,-9999,-9999,-9999,-47.7649,-9999,-58.0658,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.640566,0.626858,0.654906,0.716553,-3.40771,-3.37941,-3.34855,-3.30944,1.83202,1.42398,1.8317,1.92837,0.0,0.0,0.0,0.0,-9999,-9999
20180915,21.854,1.0,374.528,141.749,1.0,415.585,1.0,4.085,1.0,95.012,1.0,0.497,1.0,1.573,1.0,0.2926535015181111,0.9791666666666666,110.54583333333333,1.0,286.0914583333334,1.0,10.102291666666666,1.0,106.74583333333332,1.0,17.66625,1.0,429.74791666666664,1.0,424.477,0.0,21.892,21.625,21.363,20.916,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,1.87217,-9999,40.8265,-9999,50.0556,-9999,-9999,-9999,-40.9233,-9999,-49.7756,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.628282,0.615077,0.642088,0.701374,-3.13687,-3.10076,-3.07116,-2.74251,1.79102,1.39188,1.7907,1.88092,0.0,0.0,0.0,0.0,-9999,-9999
20180916,19.429,1.0,372.139,23.049,1.0,418.023,1.0,1.557,1.0,94.667,1.0,1.491,1.0,2.179,0.416667,-9999,-9999,22.469583333333333,1.0,60.095,1.0,2.120625,1.0,23.104166666666668,1.0,3.1077083333333335,1.0,417.2708333333333,1.0,426.709,0.0,20.801,20.748,20.932,20.745,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,-1.55454,-9999,48.6197,-9999,59.6564,-9999,-9999,-9999,-46.7471,-9999,-57.0698,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.598546,0.586524,0.611102,0.664868,-2.54997,-2.5251,-2.48981,-2.44341,1.6928,1.32052,1.6925,1.76806,0.0,0.0,0.0,0.0,-9999,-9999
20180917,20.333,1.0,369.735,88.117,1.0,425.2,1.0,2.145,1.0,94.778,1.0,0.497,1.0,1.805,0.375,-9999,0.0,80.67,1.0,189.99,1.0,6.480416666666667,1.0,94.39791666666667,1.0,12.186250000000001,1.0,421.6479166666666,1.0,421.435,0.0,20.753,20.549,20.543,20.397,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,0.322802,-9999,46.3523,-9999,56.8248,-9999,-9999,-9999,-47.7649,-9999,-58.4314,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.609712,0.59725,0.622735,0.678557,-3.43479,-3.40938,-3.38098,-3.34523,1.7296,1.34699,1.7293,1.81028,0.0,0.0,0.0,0.0,-9999,-9999
20180918,21.249,1.0,367.314,160.866,1.0,403.325,1.0,4.333,1.0,95.042,0.875,0.0,1.0,1.823,1.0,0.23109323537309195,0.9583333333333334,118.25416666666668,1.0,309.6404166666667,1.0,10.583125,1.0,86.71249999999999,1.0,19.379375000000003,1.0,426.23541666666665,1.0,418.517,0.0,21.126,20.862,20.674,20.388,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,1.48798,-9999,40.8265,-9999,50.007,-9999,-9999,-9999,-40.9233,-9999,-50.0182,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.620731,0.607823,0.634225,0.692136,-3.14352,-3.10829,-3.07937,-2.74989,1.76621,1.37321,1.7659,1.85253,0.0,0.0,0.0,0.0,-9999,-9999
20180919,22.452,1.0,364.878,218.07,1.0,371.727,1.0,7.069,1.0,95.171,1.0,0.0,1.0,1.82,1.0,0.23732901089440744,0.9583333333333334,137.923125,1.0,429.79604166666667,1.0,15.434791666666667,1.0,74.56875000000001,1.0,27.875833333333333,1.0,431.53958333333327,1.0,417.82,0.0,21.219,20.919,20.705,20.405,1.0,1.0,1.0,1.0,-9999,38.79,39.148,-9999,0.0,0.0,2.05811,-9999,48.6197,-9999,59.422,-9999,-9999,-9999,-36.0824,-9999,-44.0045,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.63506,0.621567,0.649172,0.70982,-2.51792,-2.48757,-2.4472,-2.40697,1.81395,1.40984,1.81363,1.90769,0.0,0.0,0.0,0.0,-9999,-9999
20180920,23.46,1.0,362.427,206.543,1.0,381.158,1.0,8.074,1.0,95.423,1.0,0.0,1.0,2.051,1.0,0.2873816982328859,0.9583333333333334,123.06520833333336,1.0,394.09916666666663,1.0,14.583333333333334,1.0,80.80833333333332,1.0,25.10375,1.0,436.4375,1.0,419.603,0.0,21.514,21.18,20.874,20.497,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,2.52121,-9999,46.3523,-9999,56.6912,-9999,-9999,-9999,-36.6267,-9999,-44.7964,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.64727,0.633286,0.661901,0.724844,-3.40184,-3.37299,-3.3415,-3.30358,1.85442,1.44151,1.85409,1.95431,0.0,0.0,0.0,0.0,-9999,-9999
20180921,23.908,1.0,359.962,212.31,1.0,371.733,1.0,10.824,1.0,95.509,1.0,0.0,1.0,1.891,1.0,0.30988251301550346,1.0,117.38979166666667,1.0,404.79187499999995,1.0,14.64125,1.0,47.37291666666666,1.0,25.646666666666665,1.0,437.6791666666666,1.0,421.884,0.0,21.661,21.367,21.066,20.637,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,2.30396,-9999,40.8265,-9999,49.8726,-9999,-9999,-9999,-31.7376,-9999,-38.7698,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.652858,0.638655,0.66772,0.731682,-3.11531,-3.07623,-3.04409,-2.71847,1.87278,1.45587,1.87245,1.97534,0.0,0.0,0.0,0.0,-9999,-9999
20180922,22.722,1.0,357.484,191.388,1.0,380.574,1.0,7.723,1.0,95.357,0.958333,0.0,1.0,1.523,0.979167,0.20048424490854755,0.9375,112.77,0.9791666666666666,365.9523404255319,0.9791666666666666,13.12382978723405,0.9791666666666666,86.5782608695652,0.9583333333333334,22.56553191489361,0.9791666666666666,431.64255319148936,0.9791666666666666,417.77,0.0,21.355,21.087,20.902,20.577,1.0,1.0,1.0,1.0,-9999,38.587,38.909,-9999,0.0208333,0.0208333,1.49562,-9999,48.6197,-9999,59.0276,-9999,-9999,-9999,-34.8636,-9999,-42.3268,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.638617,0.624991,0.65287,0.714131,-2.51476,-2.48385,-2.44321,-2.40342,1.82545,1.41883,1.82513,1.92072,0.0,0.0,0.0,0.0,-9999,-9999
20180923,21.905,1.0,354.992,166.297,1.0,383.79,1.0,6.748,1.0,95.257,1.0,1.988,1.0,1.384,0.958333,0.18841631401509626,0.9166666666666666,99.32020833333333,1.0,322.851875,1.0,11.853958333333333,1.0,111.14375,1.0,20.60875,1.0,427.28749999999997,1.0,418.723,0.0,21.215,21.012,20.885,20.557,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,0.973779,-9999,46.3523,-9999,55.9269,-9999,-9999,-9999,-36.6267,-9999,-44.1925,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.628645,0.615417,0.642476,0.701879,-3.41817,-3.39086,-3.36108,-3.32248,1.79247,1.39303,1.79216,1.8828,0.0,0.0,0.0,0.0,-9999,-9999
20180924,21.128,1.0,352.488,74.464,1.0,400.344,1.0,5.711,1.0,95.4,1.0,0.497,1.0,1.634,1.0,0.3305171587616689,1.0,42.240208333333335,1.0,155.72854166666667,1.0,5.663541666666667,1.0,76.52291666666667,1.0,9.913333333333334,1.0,422.46875,1.0,420.079,0.0,20.631,20.529,20.619,20.429,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,-0.408085,-9999,40.8265,-9999,49.2597,-9999,-9999,-9999,-31.7376,-9999,-38.2934,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.619463,0.606613,0.632895,0.690525,-3.14461,-3.10956,-3.08077,-2.75113,1.7618,1.37012,1.76149,1.84727,0.0,0.0,0.0,0.0,-9999,-9999
20180925,21.902,0.8125,349.973,140.25,0.833333,398.302,0.8125,6.463,0.8125,95.437,0.666667,0.994,1.0,1.516,0.666667,0.29432106396419266,0.6666666666666666,122.2671875,0.6666666666666666,350.77968749999997,0.6666666666666666,12.3553125,0.6666666666666666,122.453125,0.6666666666666666,22.2590625,0.6666666666666666,432.80625,0.6666666666666666,418.033,0.0,21.054,20.795,20.604,20.309,0.8125,0.8125,0.8125,0.8125,-9999,38.79,39.148,-9999,0.0,0.0,1.21589,-9999,48.6197,-9999,58.2464,-9999,-9999,-9999,-34.8636,-9999,-41.7666,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.628641,0.615415,0.642471,0.701866,-2.52353,-2.49433,-2.45496,-2.41338,1.79242,1.39299,1.79211,1.88271,0.0,0.0,0.0,0.0,-9999,-9999
20180926,20.605,1.0,347.447,35.045,1.0,419.604,1.0,2.636,1.0,95.251,1.0,0.994,1.0,1.172,0.604167,0.26747892505220244,0.5625,27.59104166666667,1.0,82.08625,1.0,2.8891666666666667,1.0,36.43541666666666,1.0,4.627916666666667,1.0,423.3604166666667,1.0,422.408,0.0,20.877,20.703,20.637,20.36,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,0.137575,-9999,46.3523,-9999,55.1331,-9999,-9999,-9999,-36.6267,-9999,-43.5652,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.612896,0.600301,0.626057,0.682499,-3.43201,-3.40619,-3.37763,-3.34138,1.74026,1.35459,1.73996,1.82265,0.0,0.0,0.0,0.0,-9999,-9999
20180927,19.538,1.0,344.91,61.381,1.0,419.527,1.0,1.814,1.0,94.984,1.0,0.0,1.0,1.275,0.583333,0.2075171272905218,0.5416666666666666,56.86833333333334,1.0,134.82604166666667,1.0,4.741041666666667,1.0,61.166666666666664,1.0,8.266041666666666,1.0,417.5854166666666,1.0,424.411,0.0,20.376,20.251,20.333,20.194,1.0,1.0,1.0,1.0,-9999,38.819,38.974,-9999,0.0,0.0,-0.606478,-9999,40.8265,-9999,48.3163,-9999,-9999,-9999,-31.7376,-9999,-37.56,-9999,-9999,-9999,3.33816,0.0,-9999,3.3636,3.70073,3.72835,0.0,0.0,0.0,0.599775,0.587701,0.612388,0.666407,-3.16195,-3.13432,-3.10218,-2.7704,1.69699,1.32347,1.69669,1.77297,0.0,0.0,0.0,0.0,-9999,-9999
20180928,17.823,1.0,342.363,107.264,1.0,411.383,1.0,2.184,1.0,95.405,1.0,0.0,1.0,1.054,0.458333,-9999,0.0,94.78541666666668,1.0,212.26458333333335,1.0,7.7437499999999995,1.0,104.09583333333335,1.0,13.270208333333334,1.0,409.7479166666667,1.0,425.948,0.0,19.686,19.679,19.973,19.963,1.0,1.0,1.0,1.0,-9999,38.629,39.148,-9999,0.0208333,0.0,-1.70061,-9999,48.6197,-9999,57.2207,-9999,-9999,-9999,-34.8636,-9999,-41.0311,-9999,-9999,-9999,3.04007,0.0,-9999,3.07313,3.13476,3.13952,0.0,0.0,0.0,0.578231,0.566993,0.589961,0.640096,-2.56791,-2.54463,-2.51498,-2.46369,1.62642,1.27254,1.62613,1.69235,0.0,0.0,0.0,0.0,-9999,-9999
20180929,18.604,1.0,339.808,169.717,1.0,369.519,1.0,3.586,1.0,95.684,0.916667,0.0,1.0,1.805,0.958333,0.24244599670665326,0.9375,101.69021739130433,0.9583333333333334,318.6834782608696,0.9583333333333334,11.636086956521746,0.9583333333333334,92.7391304347826,0.9583333333333334,20.571521739130436,0.9583333333333334,410.48478260869564,0.9583333333333334,422.296,0.0,19.48,19.428,19.669,19.679,1.0,1.0,1.0,1.0,-9999,38.778,39.081,-9999,0.0,0.0,-1.35053,-9999,46.3523,-9999,54.2485,-9999,-9999,-9999,-36.6267,-9999,-42.8662,-9999,-9999,-9999,3.93589,0.0,-9999,4.00627,4.01504,4.03372,0.0,0.0,0.0,0.587868,0.576248,0.6,0.65191,-3.45407,-3.43131,-3.40389,-3.37125,1.65818,1.29539,1.65789,1.72879,0.0,0.0,0.0,0.0,-9999,-9999
