TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210820,20210826,27.975,1.0,424.418,289.741,1.0,399.618,1.0,16.028,1.0,95.3,0.991071,7.83,1.0,5.024,0.982143,0.30857326911254895,0.9756944444444445,172.91978935185185,0.9895833333333334,585.103594858156,0.986111111111111,45.662755565405824,0.986111111111111,56.7062037037037,0.9895833333333334,42.377981481481484,0.9895833333333334,469.9888657407408,0.9895833333333334,426.969,0.845238,26.577,26.543,26.164,25.88,25.501,1.0,1.0,1.0,1.0,1.0,36.312,23.383,34.974,33.939,0.0,0.0,0.0,0.0178571,5.86082,0.997024,109.42,1.0,148.153,1.43797,3.88815,0.997024,5.26448,0.994886,-0.693488,0.785714,0.0725897,-0.768182,-0.707551,-0.691417,0.78869,0.785714,0.785714,5.81943,5.70378,5.85363,5.9326,6.53684,6.49005,6.56118,6.59734,7.71862,7.48528,7.66666,7.70072,6.93729,6.91662,6.94359,6.97603,-9999,-9999
20210827,20210902,27.703,1.0,410.799,265.324,1.0,401.262,1.0,15.06,1.0,95.189,0.979167,0.0,1.0,3.901,1.0,0.22003205769763348,0.986111111111111,157.205625,1.0,545.4509478427896,0.9965277777777778,44.49591090425532,0.9965277777777778,66.84652777777778,1.0,41.607465277777784,1.0,470.28229166666665,1.0,427.968,1.0,27.5,27.405,26.889,26.482,26.01,1.0,1.0,1.0,1.0,1.0,36.118,23.226,34.871,34.01,0.0,0.0,0.0,0.0,8.87901,1.0,87.4167,0.988095,117.203,1.48022,21.5393,0.994048,28.8787,1.10051,-1.08565,0.964286,0.071764,-1.12761,-1.10002,-1.08951,0.964286,0.964286,0.964286,4.84591,4.8421,4.85233,4.87306,5.95709,5.93798,5.95629,6.02315,5.38079,4.84677,5.18787,5.34877,6.09334,5.92078,6.0354,6.08661,-9999,-9999
20210903,20210909,26.384,1.0,396.032,263.575,1.0,385.848,1.0,16.55,1.0,95.448,0.991071,0.503,1.0,4.159,0.997024,0.2795652606612414,0.9791666666666666,144.92467050827426,0.9965277777777778,526.3127356678486,0.9965277777777778,44.27181220449173,0.9965277777777778,67.53314864066195,0.9965277777777778,41.72807033096927,0.9965277777777778,466.90842198581566,0.9965277777777778,423.529,1.0,27.268,27.244,26.938,26.666,26.277,1.0,1.0,1.0,1.0,1.0,35.778,23.053,34.873,34.607,0.0,0.0,0.0,0.0,8.47777,1.0,73.5383,1.0,96.4886,1.48991,29.9138,1.0,39.2495,1.24252,-0.89799,0.97619,0.0713094,-0.948787,-0.932161,-0.876165,0.973214,0.97619,0.97619,3.73036,3.7281,3.73012,3.74905,4.65628,4.63874,4.65628,4.66866,3.21256,3.18434,3.20852,3.23976,4.61395,4.5832,4.61433,4.61753,-9999,-9999
20210910,20210916,25.817,1.0,380.235,249.035,1.0,374.079,1.0,17.279,1.0,95.435,0.979167,0.79,1.0,4.989,0.994048,0.3107458387060659,0.9930555555555555,118.58604166666667,1.0,482.76027777777773,1.0,43.85659722222223,1.0,68.36631944444444,1.0,42.006701388888885,1.0,461.9395833333333,1.0,417.62,1.0,26.3,26.253,25.933,25.707,25.387,1.0,1.0,1.0,1.0,1.0,34.747,22.149,34.974,34.605,0.0,0.0,0.0,0.0,8.41888,0.994048,51.482,1.0,66.6193,1.22489,34.7694,1.0,44.9927,1.25017,-0.257289,1.0,0.0564353,-0.286877,-0.270756,-0.233693,1.0,1.0,1.0,2.55741,2.55436,2.5593,2.56783,2.8213,2.78469,2.82956,2.84094,2.70054,2.63397,2.70374,2.71038,2.92657,2.88438,2.91768,2.9247,-9999,-9999
20210917,20210923,23.74,1.0,363.557,257.989,1.0,354.339,1.0,15.194,0.994048,95.707,0.985119,0.0,1.0,4.387,0.991071,0.2932833275994724,0.9756944444444445,125.84501056763283,0.9930555555555555,520.8547539251207,0.9930555555555555,49.24906853864735,0.9930555555555555,41.504770531400965,0.9930555555555555,42.86563556763286,0.9930555555555555,453.1987922705314,0.9930555555555555,420.872,1.0,25.361,25.441,25.34,25.279,25.071,1.0,1.0,1.0,1.0,1.0,35.064,22.105,34.871,33.555,0.0,0.0,0.0,0.0,6.64112,1.0,43.2058,0.997024,53.6432,0.911245,52.004,0.997024,64.5668,1.20375,-0.0569623,0.997024,0.0444653,-0.0576694,-0.0554566,-0.0518649,0.997024,0.997024,0.997024,2.06815,2.03605,2.06815,2.07842,2.12815,2.08915,2.1216,2.12815,2.54285,2.33806,2.44287,2.54948,2.43983,2.33296,2.35743,2.44153,-9999,-9999
20210924,20210930,23.257,1.0,346.183,215.595,1.0,362.793,1.0,14.115,0.300595,95.319,0.97619,0.216,1.0,4.821,1.0,0.2986233455046024,0.9965277777777778,97.3551388888889,1.0,450.8004861111112,1.0,46.95413194444445,1.0,60.78784722222222,1.0,39.50767361111111,1.0,449.43333333333334,1.0,420.037,1.0,24.504,24.513,24.313,24.237,24.057,1.0,1.0,1.0,1.0,1.0,35.03,22.283,34.873,33.251,0.0,0.0,0.0,0.0,8.28006,1.0,27.3952,1.0,33.4474,0.606154,44.0928,1.0,53.8339,1.11532,0.242194,0.994048,0.0397373,0.184764,0.242186,0.245039,0.994048,0.994048,0.994048,1.68503,1.59572,1.68503,1.70412,1.43999,1.41171,1.44059,1.46197,4.27621,2.70292,3.80628,4.27621,2.72811,1.95089,2.5109,2.72811,-9999,-9999
20211001,20211007,20.628,1.0,328.333,204.118,1.0,351.627,1.0,10.866,0.0,95.707,0.991071,1.437,0.857143,2.839,0.994048,0.16639991388067737,0.9791666666666666,97.62090277777777,1.0,416.226875,1.0,41.43829861111111,1.0,51.69652777777778,1.0,33.6690625,1.0,427.83611111111117,1.0,430.076,1.0,21.908,22.142,22.393,22.733,22.881,1.0,1.0,1.0,1.0,1.0,34.995,22.16,34.974,33.181,0.0,0.0,0.0,0.0,-0.439749,1.0,32.9268,1.0,42.4125,1.11292,41.8999,1.0,53.9707,1.98817,0.352836,1.0,0.0980136,0.347619,0.352836,0.353833,0.997024,1.0,1.0,1.40628,1.36378,1.40628,1.40633,1.05475,1.00895,1.05236,1.05475,4.25769,1.92964,4.21913,4.31424,2.72023,1.5112,2.70271,2.76696,-9999,-9999
20211008,20211014,20.588,1.0,310.271,177.838,1.0,355.385,1.0,11.294,0.0,94.785,1.0,2.586,1.0,5.75,0.940476,0.3822372984532472,0.9513888888888888,74.02069444444444,1.0,359.5465625,1.0,37.20135416666666,1.0,55.21111111111111,1.0,29.908993055555555,1.0,432.5902777777778,1.0,424.846,1.0,21.197,21.431,21.619,21.898,22.01,1.0,1.0,1.0,1.0,1.0,35.064,21.954,34.871,33.113,0.0,0.0,0.0,0.0,-0.924978,1.0,28.1223,1.0,41.8123,-9999,23.7186,1.0,35.2648,-9999,0.421824,1.0,-9999,0.412984,0.419879,0.42167,1.0,1.0,1.0,1.3615,1.35424,1.35785,1.36183,0.941617,0.937613,0.940165,0.942687,1.0525,1.05219,1.05896,1.08246,0.834149,0.833989,0.835265,0.846243,-9999,-9999
20211015,20211021,15.726,1.0,292.297,205.947,1.0,308.663,1.0,8.699,0.0,95.888,0.991071,0.0,1.0,4.995,1.0,0.34904569460749685,1.0,87.51871527777779,1.0,424.5845833333333,1.0,44.56253472222222,1.0,28.66701388888889,1.0,36.69104166666667,1.0,399.83437499999997,1.0,424.393,1.0,16.725,17.141,17.746,18.575,19.201,1.0,1.0,1.0,1.0,1.0,35.03,22.283,34.873,32.897,0.0,0.0,0.0,0.0,-6.31558,1.0,22.2769,1.0,33.3799,-9999,38.9581,1.0,58.3753,-9999,0.124519,1.0,-9999,0.114616,0.12367,0.125435,1.0,1.0,1.0,1.24495,1.22615,1.23345,1.23848,1.11973,1.11014,1.11346,1.11763,0.839836,0.839627,0.846448,0.863784,1.00932,1.00921,1.01084,1.01404,-9999,-9999
20211022,20211028,18.592,1.0,274.747,168.202,1.0,337.356,1.0,9.18,0.0,94.86,1.0,0.072,1.0,7.403,0.985119,0.430038706072339,0.9791666666666666,67.84249999999999,1.0,332.7499652777778,1.0,36.52861111111111,1.0,52.04166666666666,1.0,28.85274305555556,1.0,419.1145833333333,1.0,425.469,1.0,18.77,19.026,19.149,19.41,19.533,1.0,1.0,1.0,1.0,1.0,34.995,22.16,34.974,32.873,0.0,0.0,0.0,0.0,1.16384,1.0,19.1796,1.0,24.855,-9999,29.9005,1.0,38.7481,-9999,0.166058,1.0,-9999,0.165899,0.167345,0.168044,1.0,1.0,1.0,1.057,1.0562,1.057,1.06094,0.889546,0.889272,0.889807,0.892095,0.956982,0.957039,0.959267,0.965791,0.892731,0.89276,0.89389,0.896496,-9999,-9999
20211029,20211104,9.667,1.0,257.979,142.248,1.0,304.925,1.0,5.093,0.0,96.042,0.991071,0.503,1.0,4.536,0.389881,-9999,-9999,50.029110809178746,0.9930555555555557,275.67535929951697,0.9930555555555557,30.190368357487923,0.9930555555555557,35.11462862318841,0.9930555555555557,24.15792119565218,0.9930555555555557,369.94995471014494,0.9930555555555557,423.859,1.0,13.206,14.002,15.192,16.344,17.174,1.0,1.0,1.0,1.0,1.0,35.011,21.91,34.808,31.75,0.00297619,0.00297619,0.00297619,0.0,-6.13703,1.0,14.1017,0.994048,18.0211,0.427771,23.1244,0.994048,29.5517,1.5263,0.313087,0.994048,0.0149794,0.310639,0.315568,0.329923,0.994048,0.994048,0.994048,0.684294,0.668276,0.684022,0.717666,0.368727,0.361839,0.368727,0.389899,0.61312,0.613343,0.639973,0.667496,0.52225,0.522545,0.543542,0.558444,-9999,-9999
20211105,20211111,13.238,1.0,242.366,150.346,1.0,306.418,1.0,8.554,0.330357,95.671,0.988095,0.0,1.0,4.874,0.342262,-9999,-9999,48.039375,1.0,298.72239583333334,1.0,34.59649305555556,1.0,32.603472222222216,1.0,26.311597222222222,1.0,387.36944444444447,1.0,427.691,1.0,13.822,14.218,14.713,15.381,15.902,1.0,1.0,1.0,1.0,1.0,35.03,22.283,34.873,31.763,0.0,0.0,0.0,0.0,-3.54034,1.0,8.4856,1.0,11.0065,0.220552,32.0639,1.0,41.5894,1.0711,0.25211,1.0,0.00979634,0.25211,0.271244,0.32787,1.0,1.0,1.0,0.648569,0.611161,0.648569,0.770583,0.377325,0.358997,0.377325,0.44554,0.736526,0.737964,0.762204,0.976265,0.514704,0.514704,0.535582,0.614628,-9999,-9999
20211112,20211118,11.335,1.0,228.276,155.625,1.0,278.345,1.0,9.668,0.994048,95.82,1.0,0.0,1.0,4.807,0.991071,0.30986669104340603,0.9895833333333334,38.185747282608695,0.9930555555555555,303.92013586956523,0.9861111111111112,35.92471316425121,0.9861111111111112,43.324894323671494,0.9930555555555555,27.104065519323672,0.9930555555555555,374.7634963768116,0.9930555555555555,422.568,0.997024,11.748,12.357,13.256,14.226,14.948,1.0,1.0,1.0,1.0,1.0,-9999,22.16,34.974,31.894,-9999,0.0,0.0,0.0,-5.3947,1.0,8.3543,0.997024,8.52456,0.204039,35.0266,1.0,35.7404,1.09683,0.351451,0.988095,0.0098975,0.350867,0.354564,0.366618,0.988095,0.988095,0.991071,0.473214,0.457,0.473195,0.517227,0.118651,0.10573,0.118651,0.15061,0.304769,0.305207,0.335463,0.380942,0.125884,0.126114,0.13579,0.159651,-9999,-9999
20211119,20211125,10.552,1.0,216.056,132.162,1.0,284.743,1.0,8.074,1.0,95.898,1.0,0.0,1.0,5.745,1.0,0.34048861948177583,0.9930555555555555,27.027187499999997,1.0,255.0994097222222,1.0,31.98760416666666,1.0,48.187152777777776,1.0,23.589027777777776,1.0,371.22256944444445,1.0,422.977,1.0,10.999,11.494,12.245,13.127,13.817,1.0,1.0,1.0,1.0,1.0,-9999,21.954,34.871,31.802,-9999,0.0,0.0,0.0,-2.90866,1.0,4.78751,0.994048,4.67956,0.207815,26.9661,1.0,26.358,1.0735,0.290997,0.988095,0.0125285,0.289413,0.290192,0.291727,0.985119,0.988095,0.985119,0.374694,0.370912,0.373666,0.374689,0.0842969,0.0777728,0.0824526,0.084292,0.231131,0.225655,0.229236,0.231131,0.0327027,0.0275103,0.029594,0.0327027,-9999,-9999
20211126,20211202,12.479,1.0,206.015,148.329,1.0,282.766,1.0,9.829,1.0,95.742,1.0,0.0,1.0,3.401,1.0,0.20416708064350234,0.9895833333333334,31.005416666666672,1.0,297.51649305555554,1.0,39.12232638888889,1.0,25.370833333333337,1.0,27.55145833333334,1.0,373.7944444444444,1.0,424.293,1.0,11.767,11.972,12.267,12.889,13.423,1.0,1.0,1.0,1.0,1.0,-9999,22.283,34.873,31.763,-9999,0.0,0.0,0.0,-0.106154,1.0,5.10026,0.994048,5.47898,0.198307,24.9092,1.0,26.7588,1.06482,0.373033,0.96131,0.0107884,0.333614,0.361937,0.366192,0.952381,0.967262,0.967262,0.308542,0.308104,0.309249,0.312774,-0.0544204,-0.0594099,-0.0548575,-0.0186446,0.296399,0.279494,0.297509,0.303101,0.0110899,0.0101006,0.0110899,0.0177975,-9999,-9999
20211203,20211209,9.356,1.0,198.415,124.34,1.0,284.488,1.0,7.045,1.0,95.312,0.997024,0.0,1.0,4.248,1.0,0.2863356562384312,0.9930555555555555,27.403037086288418,0.9965277777777778,248.9556848404255,0.9965277777777778,32.712747488179666,0.9965277777777778,40.288792848699764,0.9965277777777778,23.421764184397162,0.9965277777777778,359.50530437352245,0.9965277777777778,425.982,1.0,10.436,10.988,11.771,12.633,13.265,1.0,1.0,1.0,1.0,1.0,-9999,22.16,34.974,31.894,-9999,0.0,0.0,0.0,-3.54697,1.0,3.96713,0.997024,4.30075,0.198117,22.3288,0.994048,24.2066,1.30269,0.319124,0.955357,0.0194919,0.3135,0.316615,0.32082,0.955357,0.96131,0.958333,0.345082,0.341911,0.344603,0.349214,0.0333737,0.0183999,0.0324613,0.0339918,0.263191,0.254914,0.261919,0.271083,0.00668977,0.00605364,0.00661549,0.00686364,-9999,-9999
20211210,20211216,11.226,0.967262,193.456,123.987,0.967262,285.427,0.967262,8.556,0.967262,95.346,0.9375,0.0,1.0,6.273,0.958333,0.4001637313786938,0.9513888888888888,1.7321937830687817,0.9444444444444445,199.8140162037037,0.9270833333333334,26.920841049382716,0.9270833333333334,29.39540895061728,0.9270833333333334,20.899465277777782,0.9548611111111112,372.8674007936508,0.9548611111111112,424.377,0.916667,11.108,11.376,11.68,12.195,12.605,1.0,1.0,1.0,1.0,1.0,-9999,21.954,34.871,31.802,-9999,0.0,0.0,0.0,-0.863868,0.982143,4.86294,0.895833,5.68239,0.170322,14.6415,0.910714,17.1087,1.33871,0.259785,0.892857,0.0243971,0.253878,0.256957,0.259785,0.883929,0.883929,0.892857,0.42062,0.418265,0.420622,0.430294,0.162377,0.162184,0.164016,0.17585,0.126378,0.127089,0.128659,0.12906,0.0,0.0,0.0,0.0,-9999,-9999
20211217,20211223,5.161,1.0,191.275,128.345,1.0,267.469,1.0,4.995,1.0,95.648,1.0,0.0,1.0,3.761,1.0,0.23157684977951867,0.9965277777777777,33.2211938534279,0.9965277777777778,265.13270833333337,1.0,35.67732638888889,1.0,29.12777777777778,1.0,27.62230791962175,0.9965277777777778,339.5635416666666,1.0,428.896,1.0,7.162,7.956,9.174,10.438,11.373,1.0,1.0,1.0,1.0,1.0,-9999,22.241,34.811,31.697,-9999,0.00297619,0.00297619,0.00297619,-7.14863,1.0,3.11191,0.994048,3.91738,0.142993,27.8447,0.997024,35.0518,1.07884,0.175697,0.952381,0.0228338,0.175631,0.181791,0.18456,0.952381,0.952381,0.952381,0.194358,0.193556,0.196382,0.197871,0.0200112,0.0123951,0.0151977,0.0206255,0.0657422,0.067537,0.0692586,0.0696835,0.0,0.0,0.0,0.0,-9999,-9999
20211224,20211231,13.116,1.0,192.133,106.865,1.0,310.003,1.0,10.865,1.0,94.528,1.0,0.0,1.0,4.246,1.0,0.2893177684883873,0.994047619047619,20.382678571428574,1.0,236.69065476190477,1.0,30.428244047619046,1.0,46.15863095238095,1.0,23.34592261904762,1.0,380.40029761904765,1.0,423.225,1.0,12.143,12.151,12.026,12.315,12.417,1.0,1.0,1.0,1.0,1.0,-9999,22.001,34.935,31.869,-9999,0.0,0.0,0.0,2.31938,0.994792,2.66003,0.992188,3.34326,0.122574,9.02911,0.994792,11.3483,0.955381,0.197806,0.973958,0.00687344,0.197456,0.204618,0.20815,0.966146,0.979167,0.973958,0.176099,0.165723,0.173583,0.176118,-0.0320502,-0.0329943,-0.0316683,-0.0283705,0.129424,0.129424,0.13068,0.131523,0.0,0.0,0.0,0.0,-9999,-9999
