TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20201028,20201103,14.124,0.988095,276.199,149.85,0.991071,322.353,0.988095,4.642,0.988095,101.742,0.145833,12.016,1.0,2.405,0.910714,0.5084814392338517,0.90625,79.3035625,0.9375,344.1772152777778,0.9375,11.996145833333332,0.9375,47.33284722222222,0.9375,19.567354166666664,0.9375,388.3919444444444,0.9375,431.503,0.979167,19.221,18.731,19.162,19.269,19.391,21.102,19.616,16.329,19.912,0.988095,0.988095,0.988095,0.988095,0.988095,0.0,0.988095,0.0,0.988095,31.319,24.551,31.783,36.289,-9999,39.403,-9999,0.955357,0.985119,0.967262,0.842262,-9999,0.922619,-9999,-14.7422,0.988095,21.1747,0.681548,28.0205,0.291452,19.8866,0.625,26.316,1.00639,2.5846,0.0,-9999,2.38256,2.4309,2.50615,0.0,0.0,0.0,2.03074,1.91489,2.0279,2.08927,-0.356475,-0.498602,-0.421805,-0.348148,1.56148,1.51711,1.56148,1.93141,0.29018,0.29018,0.302838,0.304909,-9999,-9999
20201104,20201110,18.166,1.0,261.27,112.823,1.0,359.783,1.0,4.13,1.0,101.785,0.0,0.0,1.0,2.156,0.958333,0.28140137681709926,0.9409722222222223,60.39540410756501,0.9930555555555557,267.6368402777778,1.0,9.9921875,1.0,62.49305555555555,1.0,14.562777777777775,1.0,401.6356382978723,0.9965277777777778,434.981,1.0,18.509,17.849,18.073,18.161,18.44,21.063,18.879,16.334,19.436,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.961,22.403,31.58,36.472,-9999,39.317,-9999,0.958333,0.991071,0.997024,0.0684524,-9999,0.22619,-9999,0.32169,0.997024,24.0101,0.0,26.7264,0.275774,11.9986,0.00297619,13.356,0.908903,2.19171,0.0,-9999,2.13249,2.19171,2.33483,0.0,0.0,0.0,2.26654,2.16186,2.21612,2.26879,0.139198,-0.118492,0.0188893,0.11261,1.75254,1.7019,1.75254,2.14238,0.217679,0.217679,0.229623,0.231192,-9999,-9999
20201111,20201117,15.796,1.0,247.731,131.006,1.0,331.946,1.0,5.51,1.0,101.644,0.776786,0.143,1.0,1.907,0.934524,0.3200188922237464,0.923611111111111,53.96075059101654,0.9965277777777777,269.8939982269504,0.9965277777777777,10.889563386524825,0.9965277777777777,37.88342937352245,0.9965277777777777,14.101527039007093,0.9965277777777777,396.9395168439716,0.9965277777777777,438.444,0.991071,18.931,18.32,18.574,18.595,18.646,21.071,18.919,16.329,19.364,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.409,20.722,30.633,-9999,-9999,-9999,-9999,0.982143,0.994048,0.964286,-9999,-9999,-9999,-9999,-7.59345,0.994048,26.1234,0.0,29.0955,-9999,19.0738,0.0,21.2439,-9999,2.17386,0.0,-9999,2.08468,2.11058,2.20228,0.0,0.0,0.0,2.09824,1.97887,2.09757,2.12026,-0.00300671,-0.103363,-0.0252632,-0.00300671,1.55103,1.50198,1.55103,1.94685,0.136575,0.136575,0.146202,0.147316,-9999,-9999
20201118,20201124,13.199,1.0,235.939,154.028,1.0,300.93,1.0,5.896,1.0,102.331,0.997024,0.0,1.0,2.0,1.0,0.2993338031107751,0.9965277777777777,60.16076388888889,1.0,323.83440972222223,1.0,13.890555555555556,1.0,34.15347222222222,1.0,17.313888888888886,1.0,378.6125,1.0,430.92,1.0,16.816,16.28,16.818,17.116,17.501,21.102,18.034,16.329,18.716,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,22.724,20.035,29.751,-9999,-9999,-9999,-9999,0.958333,0.997024,0.994048,-9999,-9999,-9999,-9999,-9.21118,1.0,26.7396,0.0,29.9916,-9999,31.4529,0.0,35.2781,-9999,2.31044,0.0,-9999,2.14737,2.18064,2.29893,0.0,0.0,0.0,1.91709,1.80321,1.91333,1.96463,-0.238023,-0.386445,-0.287809,-0.244467,1.35816,1.31096,1.35816,1.75891,0.118194,0.118194,0.130276,0.131257,-9999,-9999
20201125,20201201,11.458,1.0,226.217,78.925,1.0,335.904,1.0,2.747,1.0,101.474,1.0,6.296,0.877976,2.162,0.821429,0.41456576421254265,0.7916666666666666,31.282361111111115,1.0,145.16215277777778,1.0,5.798888888888889,1.0,41.33298611111111,1.0,7.278055555555556,1.0,380.13472222222225,1.0,435.648,0.988095,16.69,16.185,16.647,16.894,17.176,21.063,17.646,16.334,18.364,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.217,24.214,32.719,-9999,-9999,-9999,-9999,0.943452,1.0,1.0,-9999,-9999,-9999,-9999,-8.61452,0.988095,11.1332,0.0,15.2233,0.453832,8.20576,0.419643,11.2203,0.753199,1.95456,0.0,0.0908505,1.87791,1.90381,1.92272,0.0,0.0,0.0,1.79392,1.68991,1.78857,1.81189,-0.0830014,-0.192391,-0.110829,-0.0795656,1.2575,1.21116,1.2575,1.66323,0.0708337,0.0708337,0.0826964,0.0832236,-9999,-9999
20201202,20201208,7.025,1.0,218.84,109.355,1.0,287.994,1.0,2.98,1.0,101.74,0.330357,1.86,1.0,2.006,0.967262,0.3361828590795147,0.9583333333333334,33.42388888888889,1.0,224.67760416666667,1.0,9.533680555555554,1.0,36.625347222222224,1.0,11.800312499999999,1.0,350.2680555555556,1.0,435.031,0.877976,14.296,13.92,14.794,15.241,15.821,21.071,16.533,16.329,17.367,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.445,25.063,34.066,-9999,-9999,-9999,-9999,0.875,1.0,0.997024,-9999,-9999,-9999,-9999,-14.372,0.925595,16.0868,0.53869,19.2801,0.606876,28.9044,0.583333,34.642,1.07388,2.10887,0.247024,0.0560567,2.00682,2.08373,2.30663,0.247024,0.28869,0.401786,1.50518,1.40143,1.50518,1.57792,-0.493193,-0.750999,-0.571676,-0.477432,1.07419,1.03207,1.07419,1.48627,0.0335742,0.0335742,0.0484566,0.0487593,-9999,-9999
20201209,20201215,11.397,1.0,214.024,104.706,1.0,322.297,1.0,3.573,1.0,101.48,0.0,2.646,1.0,2.14,0.895833,0.36734462068847956,0.8784722222222223,41.78263888888889,1.0,213.09935948581565,0.9965277777777777,9.770723995271867,0.9965277777777777,35.1966755319149,0.9965277777777777,10.930763888888889,1.0,374.6020833333334,1.0,432.816,0.991071,14.687,14.181,14.724,15.04,15.463,21.102,16.015,16.329,16.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.471,24.932,33.863,-9999,-9999,-9999,-9999,0.982143,0.97619,0.982143,-9999,-9999,-9999,-9999,-4.82039,0.997024,17.6589,0.967262,24.1463,0.699613,18.0783,0.973214,24.7198,1.10162,2.30976,0.886905,0.0639278,2.1972,2.25617,2.32183,0.883929,0.901786,0.901786,1.93443,1.85364,1.93443,1.99972,-0.260676,-0.387861,-0.274195,-0.259096,1.53338,1.53332,1.56578,1.79353,0.162531,0.159848,0.206079,0.237582,-9999,-9999
20201216,20201222,7.598,1.0,211.915,107.674,1.0,302.054,1.0,3.227,1.0,101.848,0.0,1.287,1.0,1.968,0.955357,0.35772958009753375,0.9444444444444443,45.41038194444445,1.0,221.06131944444442,1.0,10.34795138888889,1.0,33.704861111111114,1.0,11.438784722222223,1.0,349.8989583333334,1.0,430.817,0.985119,13.485,13.075,13.832,14.241,14.759,21.063,15.449,16.334,16.369,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.294,25.243,34.065,-9999,-9999,-9999,-9999,0.991071,0.991071,0.994048,-9999,-9999,-9999,-9999,-10.5412,1.0,20.7032,0.997024,21.3166,0.75023,33.1716,0.997024,34.1544,1.16208,1.80295,0.946429,0.0632425,1.79135,1.82007,1.83829,0.946429,0.943452,0.949405,2.13247,2.02994,2.10627,2.16049,0.334512,0.220231,0.282461,0.357548,1.69933,1.69933,1.77464,1.80782,0.32377,0.32786,0.376128,0.395713,-9999,-9999
20201223,20201231,9.686,1.0,212.986,108.35,1.0,303.169,1.0,4.004,1.0,101.731,0.25,4.673,1.0,2.757,0.969907,0.45376317154945817,0.9609375,39.14393229166667,1.0,250.45809895833332,1.0,12.447994791666666,1.0,34.30859375,1.0,13.306927083333335,1.0,357.9770833333333,1.0,426.396,0.997685,13.206,12.697,13.317,13.658,14.112,21.079,14.764,16.331,15.743,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.738,25.24,34.358,-9999,-9999,-9999,-9999,0.997685,0.988426,0.99537,-9999,-9999,-9999,-9999,-6.98249,0.997685,13.1258,0.993056,14.7636,0.573092,25.6507,0.99537,28.8513,1.05012,1.70315,0.951389,0.0542561,1.69211,1.70167,1.70398,0.956019,0.951389,0.935185,1.90456,1.8113,1.85061,1.89015,0.182305,0.101067,0.168011,0.197321,0.821768,0.754591,0.76728,0.795215,0.028362,0.0282294,0.0509819,0.0688503,-9999,-9999
20210101,20210107,9.492,1.0,216.751,105.287,1.0,304.489,1.0,3.694,1.0,101.415,0.988095,3.004,1.0,2.494,0.904762,0.3757895692805002,0.9375,40.60611111111111,1.0,258.1582638888889,1.0,12.581145833333332,1.0,51.808680555555554,1.0,13.760486111111113,1.0,362.81840277777775,1.0,428.153,0.997024,13.761,13.226,13.674,13.922,14.227,21.071,14.702,16.329,15.567,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,36.737,25.303,34.465,-9999,-9999,-9999,-9999,0.991071,1.0,1.0,-9999,-9999,-9999,-9999,-6.87871,1.0,22.0985,1.0,24.4603,0.724116,24.5031,0.997024,27.1219,1.10575,1.61913,0.967262,0.0557606,1.59239,1.59964,1.6151,0.967262,0.967262,0.967262,2.10485,2.04701,2.10431,2.1051,0.487911,0.44815,0.485453,0.509013,1.16208,1.15182,1.15948,1.17456,0.031138,0.0371218,0.0481241,0.0566969,-9999,-9999
20210108,20210114,3.237,1.0,223.272,67.311,1.0,304.547,1.0,1.84,1.0,101.881,1.0,1.287,1.0,2.455,0.940476,0.4418911385854664,0.9305555555555557,24.71892361111111,1.0,115.4294097222222,1.0,4.795208333333334,1.0,44.085069444444436,1.0,5.715277777777778,1.0,331.76701388888887,1.0,428.448,0.997024,11.653,11.341,12.259,12.709,13.252,20.774,13.979,16.329,15.005,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,37.083,25.39,33.912,-9999,-9999,-9999,-9999,0.994048,0.991071,0.991071,-9999,-9999,-9999,-9999,-13.4559,1.0,14.9678,0.994048,18.7037,0.528161,19.7147,1.0,24.6354,0.807578,1.13068,0.997024,0.0478892,1.07779,1.10741,1.12704,0.997024,0.997024,0.997024,0.951454,0.951454,0.958969,0.968835,-0.157869,-0.159051,-0.154855,-0.134123,0.632531,0.632186,0.659082,0.883053,0.00836847,0.00661572,0.0124214,0.0872015,-9999,-9999
20210115,20210121,8.809,1.0,232.306,119.616,1.0,298.293,1.0,3.964,1.0,101.488,1.0,0.429,1.0,2.467,0.940476,0.3669208397971526,0.9965277777777777,52.761370419621755,0.9965277777777778,291.4897916666667,1.0,14.489270833333334,1.0,31.37013888888889,1.0,15.758993055555555,1.0,352.3541666666667,1.0,427.802,0.997024,11.638,11.19,11.865,12.224,12.751,20.712,13.414,16.334,14.484,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.476,24.835,33.656,-9999,-9999,-9999,-9999,0.994048,0.985119,0.988095,-9999,-9999,-9999,-9999,-5.16915,1.0,16.8425,0.985119,17.2383,0.647754,34.0305,0.985119,34.8302,0.992522,1.2285,0.964286,0.0429392,1.21485,1.2466,1.25539,0.964286,0.964286,0.964286,1.39114,1.35217,1.38149,1.57828,0.140341,0.110745,0.166643,0.330335,0.886255,0.878065,0.993572,1.37205,0.0463432,0.0560934,0.0769359,0.184046,-9999,-9999
20210122,20210128,12.811,1.0,243.616,91.177,1.0,353.605,1.0,3.497,1.0,101.475,1.0,6.151,1.0,2.39,0.803571,0.4420859649906996,0.7673611111111112,51.099687499999995,1.0,173.05559027777778,1.0,7.661458333333333,1.0,52.60833333333333,1.0,8.195416666666667,1.0,384.9340277777778,1.0,429.439,0.994048,13.941,13.176,13.246,13.242,13.401,20.709,13.77,16.329,14.621,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,37.94,26.119,34.922,-9999,-9999,-9999,-9999,0.994048,0.979167,0.970238,-9999,-9999,-9999,-9999,1.61808,1.0,23.8722,1.0,28.7364,0.813341,20.8979,1.0,25.156,0.919387,1.7827,0.997024,0.0423106,1.76766,1.7962,1.81008,0.997024,0.997024,0.997024,2.68778,2.66146,2.69914,2.82124,0.898668,0.890777,0.92209,0.998587,1.66948,1.56693,1.60504,1.87393,0.177551,0.177551,0.197837,0.301548,-9999,-9999
20210129,20210204,8.153,1.0,256.903,130.567,1.0,298.918,1.0,4.45,0.985119,101.592,1.0,0.501,1.0,3.155,0.952381,0.6121335788849239,0.9409722222222223,67.41874113475178,0.9965277777777777,308.2165625,1.0,15.332395833333331,1.0,50.756249999999994,1.0,16.429131944444446,1.0,355.20729166666666,1.0,426.333,0.997024,12.53,12.059,12.594,12.882,13.19,20.752,13.663,16.329,14.487,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,37.271,25.405,34.525,-9999,-9999,-9999,-9999,0.997024,0.988095,0.973214,-9999,-9999,-9999,-9999,-8.30755,1.0,26.9203,0.991071,33.6156,0.961506,48.142,0.991071,60.1152,0.996611,1.70034,0.982143,-9999,1.61809,1.67074,1.69613,0.982143,0.982143,0.982143,1.73799,1.75873,1.79823,1.80215,0.114402,0.11447,0.128139,0.137883,1.27578,1.07852,1.21856,1.27577,0.0987129,0.0456105,0.098797,0.11517,-9999,-9999
20210205,20210211,10.058,1.0,271.816,101.198,1.0,333.176,1.0,3.121,0.309524,101.405,0.991071,4.363,1.0,1.962,0.770833,0.3255760807985618,0.8541666666666666,67.1198611111111,1.0,253.7774652777778,1.0,11.887916666666667,1.0,59.63368055555555,1.0,12.665347222222223,1.0,362.83611111111117,1.0,432.505,1.0,12.479,11.884,12.282,12.515,12.872,20.712,13.416,16.334,14.275,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,38.125,25.852,34.681,-9999,-9999,-9999,-9999,1.0,1.0,0.988095,-9999,-9999,-9999,-9999,-1.8461,1.0,16.1925,1.0,24.5942,0.855248,23.8884,1.0,36.2832,0.844204,1.21958,1.0,-9999,1.14137,1.20175,1.21065,1.0,1.0,1.0,1.44976,1.32495,1.44437,1.44976,0.237017,0.149637,0.237549,0.248007,0.991093,0.91966,0.984881,0.991149,0.0236249,0.0225935,0.0332895,0.0416366,-9999,-9999
20210212,20210218,0.242,1.0,287.976,69.332,1.0,307.912,1.0,1.564,0.0327381,101.519,0.991071,7.081,1.0,2.846,0.577381,-9999,-9999,50.167743055555555,1.0,165.52430555555557,1.0,8.450868055555556,1.0,43.91527777777778,1.0,7.996215277777776,1.0,320.2232638888889,1.0,435.295,1.0,10.53,10.311,11.261,11.72,12.178,20.709,12.872,16.363,13.833,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,38.683,26.204,35.548,-9999,-9999,-9999,-9999,1.0,1.0,0.997024,-9999,-9999,-9999,-9999,-16.399,1.0,9.39372,1.0,11.8614,0.561426,23.2786,1.0,29.3937,0.897993,0.764582,1.0,0.0602271,0.737704,0.76483,0.768471,1.0,1.0,1.0,0.709181,0.661683,0.708799,0.711563,-0.0537602,-0.102256,-0.0555879,-0.0517899,0.785257,0.677054,0.774469,0.785257,0.155469,0.157073,0.224176,0.225792,-9999,-9999
20210219,20210225,11.414,1.0,304.983,206.764,1.0,293.138,1.0,7.666,0.970238,101.934,1.0,0.0,1.0,2.458,1.0,0.42430086120068755,0.9895833333333334,104.91875,1.0,432.17076388888887,1.0,22.312812500000003,1.0,31.03876329787234,0.9965277777777778,23.7084375,1.0,364.60763888888886,1.0,429.854,0.997024,11.355,10.637,10.9,11.108,11.474,20.752,12.071,16.427,13.14,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,38.257,26.012,36.955,-9999,-9999,-9999,-9999,1.0,0.991071,0.997024,-9999,-9999,-9999,-9999,1.77875,1.0,23.5555,1.0,26.6133,0.935936,68.827,1.0,77.7616,1.86657,1.52846,0.997024,0.053745,1.52283,1.55445,1.62328,0.997024,0.997024,0.997024,2.01182,2.01182,2.01559,2.03637,0.498719,0.448705,0.462636,0.496312,1.29518,1.24358,1.27527,1.29518,0.28898,0.216833,0.293525,0.294521,-9999,-9999
20210226,20210304,16.034,1.0,322.447,146.787,1.0,352.007,1.0,6.355,1.0,101.525,1.0,3.934,1.0,2.617,0.952381,0.5570076892988213,0.9444444444444443,81.26333333333334,1.0,282.2325347222222,1.0,14.160208333333332,1.0,61.515972222222224,1.0,14.478541666666667,1.0,399.2211805555555,1.0,429.296,0.991071,15.356,14.295,13.813,13.333,12.829,20.712,12.865,16.486,13.538,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,37.514,26.319,37.223,-9999,-9999,-9999,-9999,0.949405,0.994048,0.985119,-9999,-9999,-9999,-9999,5.9859,1.0,25.0841,0.997024,28.5809,0.984622,44.6115,1.0,50.8304,1.47447,2.35154,1.0,0.0609971,2.3036,2.33624,2.35126,1.0,1.0,1.0,2.64962,2.64949,2.69943,2.7881,0.346026,0.34498,0.356712,0.44268,2.11924,2.17745,2.18221,2.2223,0.273272,0.271262,0.273272,0.295301,-9999,-9999
20210305,20210311,14.026,0.964286,339.995,206.821,0.967262,297.394,0.964286,9.185,0.96131,102.286,0.970238,0.0,1.0,2.271,0.970238,0.40237766976783335,0.9895833333333334,100.82645833333333,1.0,438.71934027777775,1.0,22.84958333333333,1.0,59.79027777777778,1.0,25.135347222222222,1.0,381.1493055555556,1.0,430.784,0.964286,13.523,12.662,12.687,12.729,12.863,20.709,13.226,16.514,13.839,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.405,25.875,37.193,-9999,-9999,-9999,-9999,0.824405,0.997024,0.970238,-9999,-9999,-9999,-9999,0.0152239,0.991071,29.4321,0.922619,30.9053,1.03925,62.414,0.919643,65.5381,1.82085,1.6899,0.875,0.0563558,1.62621,1.6899,1.79072,0.875,0.875,0.895833,1.76315,1.7366,1.82307,1.86529,0.196852,0.0581763,0.0826728,0.154054,1.57618,1.51454,1.57618,1.61602,0.28925,0.267114,0.278547,0.289162,-9999,-9999
20210312,20210318,19.156,0.994048,357.289,138.532,1.0,375.645,0.994048,6.112,0.991071,101.346,0.803571,0.143,1.0,2.433,0.934524,0.3842089339905093,0.9131944444444445,95.85982210339722,0.9340277777777778,337.34534756311365,0.9340277777777778,20.261657073009193,0.9340277777777778,79.38913189574568,0.9340277777777778,16.957541491351098,0.9340277777777778,426.1382933029453,0.9340277777777778,428.398,0.866071,17.289,16.23,15.655,15.043,14.267,20.752,13.706,16.519,14.163,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,33.251,26.238,36.363,-9999,-9999,-9999,-9999,0.91369,0.931548,0.934524,-9999,-9999,-9999,-9999,9.05781,0.934524,22.3137,0.360119,24.4274,0.930737,31.5032,0.321429,34.4874,1.30134,1.88077,0.339286,0.058018,1.67391,1.70103,1.82085,0.232143,0.357143,0.339286,2.61033,2.47714,2.91701,2.94734,1.09793,0.708023,1.19308,1.23211,3.51701,3.18489,3.51322,3.62059,1.23382,0.991933,1.1641,1.18229,-9999,-9999
20210319,20210325,15.43,1.0,374.034,158.897,1.0,347.972,1.0,5.282,1.0,101.419,1.0,6.357,1.0,2.697,0.979167,0.4693853705423488,0.9861111111111112,101.92746527777778,1.0,375.1189531619386,0.9965277777777778,21.8262655141844,0.9965277777777778,59.398958333333326,1.0,18.5796875,1.0,394.6288194444444,1.0,431.485,0.169643,15.073,14.943,14.809,14.63,14.532,20.712,14.453,16.539,14.694,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.265,26.02,36.544,-9999,-9999,-9999,-9999,0.276786,0.184524,0.136905,-9999,-9999,-9999,-9999,1.04277,0.395833,30.1447,0.0,31.6536,1.17058,30.481,0.0,32.0068,1.77374,1.00097,0.0,0.0855669,0.699251,0.984229,1.00051,0.0,0.0,0.0,2.4376,2.2366,2.9132,2.93927,1.94124,1.71438,1.90201,1.95081,4.35481,3.69229,4.2206,4.41324,2.64146,2.11932,2.4443,2.54406,-9999,-9999
20210326,20210401,17.137,1.0,389.982,175.098,1.0,349.532,1.0,6.159,1.0,101.65,1.0,7.501,1.0,2.662,0.9375,0.5238117895866019,0.9270833333333335,86.19114583333334,1.0,315.5365277777778,1.0,16.520173611111108,1.0,77.01666666666667,1.0,14.862152777777778,1.0,414.7368055555556,1.0,432.413,0.541667,16.84,16.693,16.588,16.233,15.713,20.846,14.863,16.516,15.001,1.0,1.0,1.0,1.0,1.0,0.0,0.970238,0.0,0.970238,34.64,25.972,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,4.19001,0.363095,36.4349,0.0238095,50.5693,-9999,21.3722,0.0267857,29.6632,1.14178,-0.111324,0.0208333,-9999,-0.295759,-0.0208613,0.0168645,0.0208333,0.0208333,0.0208333,2.97467,2.66667,3.70254,3.72152,3.82343,3.08553,3.69209,3.71271,6.1138,5.02728,5.79525,6.15186,4.51056,3.6012,4.14552,4.34825,-9999,-9999
20210402,20210408,17.008,1.0,404.933,286.56,1.0,317.024,1.0,9.645,1.0,101.777,0.96131,0.786,1.0,2.039,1.0,0.34200045595804635,0.9930555555555555,161.06312499999999,1.0,590.2450694444443,1.0,28.807048611111114,1.0,54.19409722222222,1.0,31.95482638888889,1.0,403.3385416666667,1.0,431.525,0.979167,16.832,16.615,16.404,16.112,15.818,20.598,14.831,16.551,14.963,1.0,1.0,1.0,1.0,1.0,0.0,0.532738,0.0,0.532738,33.544,25.305,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,4.98762,0.0,70.9778,0.741071,96.4222,-9999,50.987,0.75,69.265,1.35747,-1.45487,0.627976,-9999,-2.21007,-1.44921,-1.44762,0.627976,0.627976,0.627976,3.31509,2.90044,4.29592,4.308,5.7457,5.28656,5.74348,5.75562,7.74629,6.21739,7.20612,7.75687,7.70878,6.31798,7.09499,7.44842,-9999,-9999
20210409,20210415,19.218,1.0,418.734,222.87,1.0,353.281,1.0,7.617,1.0,100.856,0.982143,8.929,1.0,1.849,0.9375,0.31901851774079987,0.9097222222222223,119.76968750000002,1.0,445.9244791666667,1.0,17.955937499999997,1.0,80.46180555555556,1.0,29.992256944444446,1.0,417.6586805555556,1.0,437.99,1.0,17.957,17.802,17.704,17.415,16.965,20.691,15.261,16.558,15.301,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.387,24.403,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,6.76915,0.0,58.5083,0.791667,78.6299,-9999,32.3193,1.0,43.4342,1.18713,-2.00621,0.633929,-9999,-2.60919,-1.97616,-1.97265,0.633929,0.633929,0.633929,3.87174,3.4075,4.75379,4.96162,6.97964,6.33311,6.72794,6.93046,8.63395,6.99142,8.22396,8.63395,8.0396,6.45511,7.40077,7.68482,-9999,-9999
20210416,20210422,14.879,1.0,431.272,277.03,1.0,321.721,1.0,7.698,1.0,101.269,0.991071,0.0,1.0,1.952,1.0,0.3660252361561893,0.9930555555555555,155.3215972222222,1.0,546.4103125,1.0,19.814270833333335,1.0,87.8170138888889,1.0,41.19527777777778,1.0,397.07673611111113,1.0,433.639,0.991071,16.314,16.308,16.425,16.429,16.416,20.751,15.909,16.599,15.732,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,0.0,0.0,0.0,32.623,24.779,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,1.0379,0.0,70.6233,0.0267857,87.2057,-9999,56.7467,0.934524,70.0709,1.30468,-3.90691,0.0238095,-9999,-4.22638,-3.8455,-3.65527,0.00892857,0.0238095,0.0238095,3.13808,2.83862,3.34669,3.8332,7.76658,7.04515,7.16328,7.45627,5.83376,4.85932,5.6508,5.94797,9.99845,8.21475,9.31677,9.42646,-9999,-9999
20210423,20210429,19.961,1.0,442.473,249.52,1.0,363.739,1.0,8.22,1.0,101.214,1.0,8.215,1.0,2.329,0.979167,0.45915868473230526,0.9756944444444443,159.3872185283688,0.9965277777777777,537.0176041666666,1.0,17.719201388888887,1.0,92.30902777777777,1.0,39.988506944444445,1.0,418.5670138888889,1.0,431.833,0.994048,18.929,18.072,17.882,17.579,17.126,20.595,16.655,16.552,16.31,0.767857,0.767857,0.767857,0.767857,0.767857,0.0,0.428571,0.428571,0.428571,32.174,24.189,-9999,-9999,-9999,-9999,-9999,0.684524,0.610119,-9999,-9999,-9999,-9999,-9999,10.1357,0.0,79.0503,0.0,95.1935,2.52653,36.6751,0.244048,44.1647,1.10474,-4.98864,0.0,-9999,-5.31576,-5.11096,-4.84302,0.0,0.0,0.0,4.30097,3.84054,4.01086,4.98696,9.99467,9.10956,9.34632,9.97928,6.42546,5.20466,5.961,6.48545,10.3554,8.40936,9.42986,9.76008,-9999,-9999
