TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20191008,11.527,1.0,277.85,102.689,1.0,328.423,1.0,2.58,1.0,98.246,1.0,2.994,1.0,2.146,0.625,0.40192272467465356,0.625,38.932916666666664,1.0,212.70875,1.0,12.769166666666665,1.0,104.5625,1.0,16.226666666666667,1.0,373.53749999999997,1.0,404.541,0.0,12.635,13.058,12.776,10.342,3.902,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.26384,-9999,33.3662,-9999,30.456,-9999,-9999,1.9051,-7.51143,-9999,-6.85629,-9999,-9999,3.57034,-1.76795,0.0,-9999,-1.76795,-1.64047,-1.45707,0.0,0.0,0.0,6.21928,4.43471,6.18825,6.34599,7.95615,5.92564,7.79819,8.10419,5.90773,5.52007,6.18445,8.97181,2.63526,2.60449,2.6955,2.82382,-9999,-9999
20191009,8.797,1.0,274.883,40.914,1.0,326.981,1.0,2.53,1.0,98.443,1.0,3.493,1.0,3.882,0.729167,0.6979163460430591,0.7291666666666666,-0.1766666666666669,1.0,95.07083333333333,1.0,5.704375,1.0,40.975,1.0,6.985416666666667,1.0,360.1895833333333,1.0,403.223,0.0,11.302,12.062,12.577,10.77,3.914,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.28712,-9999,20.1224,-9999,18.3674,18.3485,27.477,1.4593,-44.1504,-9999,-40.2997,-60.287,-40.2581,3.45403,0.939372,0.0,-9999,0.749839,0.899715,1.14392,0.0,0.0,0.0,5.52342,4.04366,5.52014,5.64532,4.64453,2.88108,4.63931,4.89702,5.20603,4.9635,5.46821,7.4517,1.12329,1.09875,1.15004,1.20898,-9999,-9999
20191010,10.185,1.0,271.923,98.673,1.0,327.281,1.0,5.117,1.0,98.318,1.0,0.0,1.0,4.685,1.0,0.8478869635340817,1.0,39.674791666666664,1.0,212.76,1.0,11.477083333333333,1.0,88.79583333333335,1.0,15.123750000000001,1.0,369.8729166666667,1.0,402.922,0.0,11.049,11.71,12.22,9.386,3.912,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.02813,1.0,33.5962,1.0,30.666,30.6344,45.8753,1.81403,-19.6694,1.0,-17.9538,-26.8583,-17.9353,3.54747,-0.0947163,0.0,-9999,-0.28569,-0.183571,-0.0947163,0.0,0.0,0.0,5.90519,4.31854,5.87732,6.04059,6.02634,4.52767,6.02634,6.22711,5.8612,5.43834,6.07255,8.55003,2.36657,2.33833,2.42072,2.5362,-9999,-9999
20191011,10.067,1.0,268.971,99.124,1.0,327.092,1.0,4.515,1.0,97.949,1.0,0.0,1.0,4.678,1.0,0.8548830160732889,1.0,39.65833333333334,1.0,215.61083333333332,1.0,11.422291666666666,1.0,97.96666666666668,1.0,14.84625,1.0,370.01666666666665,1.0,404.853,0.0,11.071,11.671,12.031,10.198,3.902,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.84431,1.0,30.2199,1.0,27.5841,27.5557,41.265,1.66062,-9.11577,1.0,-8.32069,-12.4475,-8.31212,3.4045,-0.264913,0.0,-9999,-0.455581,-0.385766,-0.264913,0.0,0.0,0.0,5.89536,4.34872,5.85464,6.03652,6.1295,4.74314,6.18117,6.51877,6.02133,5.51972,6.1949,8.45151,2.29828,2.27013,2.35083,2.46335,-9999,-9999
20191012,10.094,1.0,266.027,70.946,1.0,342.281,1.0,1.43,1.0,97.316,1.0,0.0,1.0,2.211,0.770833,0.3258812957304945,0.7708333333333334,34.912083333333335,1.0,158.35333333333335,1.0,8.541041666666667,1.0,74.41041666666666,1.0,10.841875,1.0,367.54791666666665,1.0,405.117,0.0,11.275,11.788,11.947,10.834,3.914,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.03993,-9999,23.9604,-9999,21.8706,-9999,-9999,1.6885,-22.6699,-9999,-20.6927,-9999,-9999,2.9254,-1.68513,0.0,-9999,-1.79566,-1.7075,-1.66998,0.0,0.0,0.0,5.92022,4.40236,5.86582,6.07007,7.54895,6.25982,7.53447,7.77602,6.21989,5.64225,6.35627,8.64459,1.67995,1.64947,1.71861,1.80517,-9999,-9999
20191013,11.542,1.0,263.093,156.436,1.0,295.658,1.0,4.853,1.0,97.516,1.0,0.0,1.0,2.355,1.0,0.36878834982689357,0.9791666666666666,51.14333333333334,1.0,310.1825,1.0,18.317083333333333,1.0,82.79166666666667,1.0,25.34875,1.0,370.6291666666666,1.0,405.289,0.0,11.409,11.887,11.931,9.982,3.912,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.74844,-9999,42.0812,-9999,38.4109,-9999,-9999,1.69873,21.3794,-9999,19.5147,-9999,-9999,3.50785,-2.14274,0.0,-9999,-2.14274,-2.11987,-2.04547,0.0,0.0,0.0,6.32753,4.69796,6.26809,6.49276,8.35687,6.76327,8.41411,8.58169,6.97685,6.21499,7.04024,10.0664,3.05888,3.04741,3.12155,3.25359,-9999,-9999
20191014,12.095,1.0,260.169,160.589,1.0,295.831,1.0,4.301,1.0,97.288,1.0,0.0,1.0,2.045,1.0,0.36541868176503495,1.0,55.496874999999996,1.0,329.128125,1.0,19.063333333333333,1.0,63.518750000000004,1.0,26.26104166666666,1.0,373.0791666666667,1.0,404.167,0.0,11.144,11.66,11.834,10.562,3.902,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.26893,-9999,37.4239,-9999,34.1598,-9999,-9999,1.93581,38.3392,-9999,34.9953,-9999,-9999,3.84559,-2.90956,0.0,-9999,-2.90956,-2.75111,-2.64517,0.0,0.0,0.0,6.50257,4.84598,6.44703,6.67831,9.26272,7.59708,9.13958,9.47562,7.43574,6.55176,7.45009,10.9672,3.03108,3.01825,3.09359,3.23253,-9999,-9999
20191015,8.843,1.0,257.258,178.476,1.0,264.694,1.0,5.06,1.0,97.7,1.0,0.0,1.0,2.034,1.0,0.3134651489653754,1.0,54.56833333333333,1.0,363.891875,1.0,21.723333333333333,1.0,26.672916666666666,1.0,28.752291666666665,1.0,357.0520833333333,1.0,409.603,0.0,10.453,11.21,11.75,10.422,3.914,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.25003,0.979167,44.2659,0.979167,40.405,-9999,-9999,1.83385,38.2108,0.979167,34.8781,-9999,-9999,3.94359,-2.95811,0.0,-9999,-3.117,-3.00638,-2.95818,0.0,0.0,0.0,5.65103,4.33492,5.63632,5.81446,8.5365,7.59388,8.54067,8.77938,6.3273,5.7174,6.37833,8.7703,3.15314,3.1467,3.21611,3.31573,-9999,-9999
20191016,9.547,1.0,254.358,104.051,1.0,314.656,1.0,2.766,1.0,96.805,1.0,36.436,1.0,3.814,0.708333,0.48814510102174086,0.7083333333333334,33.65229166666666,1.0,215.09249999999997,1.0,13.047916666666667,1.0,75.20208333333333,1.0,17.065208333333334,1.0,364.4791666666667,1.0,408.097,0.0,10.052,10.769,11.444,10.261,3.913,-9999,1.0,1.0,1.0,0.0,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.54913,1.0,24.9096,0.979167,22.737,-9999,-9999,1.77689,6.02372,1.0,5.49834,-9999,-9999,3.3136,-0.647031,0.0,-9999,-0.703068,-0.655022,-0.626969,0.0,0.0,0.0,5.85606,4.50497,5.84496,6.03052,6.42696,5.1413,6.42877,6.7351,6.79259,6.07215,6.80428,9.6108,1.91153,1.89296,1.95409,2.04659,-9999,-9999
20191017,7.802,0.25,251.473,35.688,0.270833,328.312,0.25,1.973,0.25,94.483,0.104167,8.483,1.0,5.867,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,418.774,0.0,10.449,11.011,11.416,10.871,3.904,-9999,0.25,0.25,0.25,0.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.03459,-9999,25.5315,-9999,30.6725,-9999,-9999,1.83458,8.54538,-9999,10.1959,-9999,-9999,3.24352,2.64834,0.0,-9999,2.5548,2.63606,2.68327,0.0,0.0,0.0,5.40829,4.24346,5.40829,5.57759,2.70536,1.76694,2.74163,2.87909,6.24623,5.66128,6.26301,8.52585,0.709216,0.69303,0.726256,0.763638,-9999,-9999
20191018,7.871,0.0,248.603,106.372,0.0,310.959,0.0,3.425,0.0,96.537,0.0,0.0,1.0,4.607,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.928,0.0,10.249,10.873,11.41,10.822,3.914,-9999,0.0,0.0,0.0,0.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-2.35183,-9999,24.0137,-9999,28.5303,-9999,-9999,1.8244,13.0687,-9999,15.4142,-9999,-9999,3.26601,2.87251,0.0,-9999,2.725,2.87251,2.9641,0.0,0.0,0.0,5.44444,4.3012,5.44444,5.62047,2.48933,1.58238,2.52783,2.65752,6.44691,5.81588,6.45471,8.86243,1.80762,1.78651,1.84893,1.93695,-9999,-9999
20191019,6.344,0.0,245.747,166.004,0.0,265.841,0.0,3.655,0.0,97.399,0.0,0.0,1.0,1.962,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.651,0.0,10.319,10.79,10.947,10.872,3.912,-9999,0.0,0.0,0.0,0.0,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.785771,-9999,29.1548,-9999,34.2432,-9999,-9999,1.81898,26.8668,-9999,31.4193,-9999,-9999,3.43875,2.69292,0.0,-9999,2.57611,2.69292,2.79615,0.0,0.0,0.0,5.08396,4.08024,5.08396,5.25535,2.32699,1.52774,2.34342,2.45015,6.06833,5.50525,6.07077,8.24923,2.44753,2.43941,2.49733,2.58053,-9999,-9999
20191020,6.499,0.0,242.91,109.791,0.0208333,310.438,0.0,2.38,0.0,97.575,0.0,0.0,1.0,1.391,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,420.592,0.0,10.276,10.721,10.766,10.855,3.902,-9999,0.0,0.0,0.0,0.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.236338,-9999,28.8193,-9999,33.4859,-9999,-9999,1.71668,24.9001,-9999,28.7988,-9999,-9999,3.3454,2.58106,0.0,-9999,2.45119,2.58106,2.66554,0.0,0.0,0.0,5.14402,4.15279,5.14402,5.32256,2.4807,1.72494,2.50345,2.64857,6.30018,5.68408,6.30018,8.64043,1.6398,1.62399,1.67627,1.75561,-9999,-9999
20191021,10.636,0.791667,240.09,162.728,0.8125,300.582,0.791667,3.792,0.770833,97.717,0.5,0.0,1.0,2.291,0.520833,0.30123668125643394,0.5208333333333334,59.256800000000005,0.5208333333333334,345.3248,0.5208333333333334,23.943599999999996,0.5208333333333334,-9999,-9999,25.613199999999996,0.5208333333333334,379.28399999999993,0.5208333333333334,411.26,0.0,10.383,10.806,10.823,10.9,3.882,-9999,0.791667,0.791667,0.791667,0.166667,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.438029,-9999,29.0979,-9999,33.5159,-9999,-9999,1.69246,23.2102,-9999,26.6032,-9999,-9999,3.29761,-0.465742,0.0,-9999,-0.496928,-0.46368,-0.421944,0.0,0.0,0.0,6.24933,4.94735,6.24933,6.46595,6.50208,5.37621,6.71293,6.95362,8.26075,7.17423,8.07831,12.2789,2.14394,2.13643,2.18769,2.26515,-9999,-9999
20191022,9.26,0.875,237.289,60.208,0.875,339.65,0.875,1.558,0.875,97.551,0.833333,4.491,1.0,3.213,0.479167,-9999,0.0,-6.1765,0.8333333333333334,46.05775,0.8333333333333334,3.0795000000000003,0.8333333333333334,20.880000000000003,0.8333333333333334,2.7647500000000003,0.8333333333333334,362.825,0.8333333333333334,417.665,0.0,10.165,10.66,10.794,10.756,3.869,-9999,1.0,1.0,1.0,0.6875,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-1.03764,-9999,15.7505,-9999,17.9334,-9999,-9999,1.16032,3.52,-9999,3.98679,-9999,-9999,2.58103,1.39418,0.0,-9999,1.36284,1.39418,1.60983,0.0,0.0,0.0,5.88549,4.73974,5.88549,6.09788,4.33217,3.07985,4.46008,4.74806,7.76266,6.82091,7.60832,11.1752,0.845058,0.832026,0.864245,0.906987,-9999,-9999
20191023,11.58,1.0,234.508,144.1,1.0,308.842,1.0,4.385,1.0,97.05,1.0,8.983,1.0,3.116,0.645833,0.684967285523152,0.6458333333333334,56.28083333333333,1.0,300.1525,1.0,19.273750000000003,1.0,45.51874999999999,1.0,22.714375,1.0,374.2854166666666,1.0,413.761,0.0,10.934,11.245,10.931,10.642,3.884,-9999,1.0,1.0,1.0,0.5625,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.117262,-9999,28.8345,-9999,32.4362,-9999,-9999,1.70274,25.7321,-9999,28.5211,-9999,-9999,3.22107,-2.56446,0.0,-9999,-2.57784,-2.52824,-2.48567,0.0,0.0,0.0,6.54188,5.22457,6.50483,6.78349,8.84383,7.75755,8.84383,9.23294,9.09819,7.80585,8.81136,13.792,1.69575,1.68723,1.73112,1.81197,-9999,-9999
20191024,10.989,1.0,231.748,157.843,1.0,271.954,1.0,6.829,1.0,98.127,1.0,0.0,1.0,2.748,1.0,0.589286014745849,1.0,34.62770833333334,1.0,327.56749999999994,1.0,21.542083333333334,1.0,22.35625,1.0,25.478125000000002,1.0,367.6041666666667,1.0,417.523,0.0,9.909,10.529,10.888,10.632,3.88,-9999,1.0,1.0,1.0,0.666667,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.026601,-9999,33.6405,-9999,37.2506,-9999,-9999,1.78355,20.4677,-9999,22.3034,-9999,-9999,3.37915,-2.72216,0.0,-9999,-2.66047,-2.63479,-2.58772,0.0,0.0,0.0,6.40886,5.16667,6.37389,6.66127,8.86021,7.78132,8.82117,9.24223,9.06018,7.7685,8.75086,13.745,1.70984,1.70317,1.74493,1.81446,-9999,-9999
20191025,10.31,1.0,229.011,61.109,1.0,323.76,1.0,3.773,1.0,98.174,1.0,0.0,1.0,1.228,0.9375,0.1481988323834233,0.9375,8.53625,1.0,134.97229166666668,1.0,8.113958333333334,1.0,67.73958333333333,1.0,8.924999999999999,1.0,365.5,1.0,432.393,0.0,10.25,10.716,10.8,10.862,3.867,-9999,1.0,1.0,1.0,0.979167,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.327827,-9999,14.5497,-9999,11.7395,-9999,-9999,1.211,1.36709,-9999,1.10305,-9999,-9999,2.86883,0.415929,0.0,0.172313,0.40535,0.445836,0.497054,0.0,0.0,0.0,6.23092,5.08462,6.21157,6.48693,5.56753,4.63878,5.73387,6.01125,8.85826,7.56,8.55838,13.1913,0.70591,0.693502,0.722069,0.758345,-9999,-9999
20191026,8.068,1.0,226.297,135.022,1.0,317.2,1.0,3.239,1.0,98.135,1.0,0.499,1.0,1.715,0.770833,0.30688645995562724,0.7708333333333334,73.08104166666668,1.0,284.43458333333336,1.0,18.095,1.0,49.77291666666667,1.0,21.386458333333334,1.0,355.14375,1.0,430.16,0.0,9.817,10.462,10.806,11.04,3.766,-9999,1.0,1.0,1.0,0.958333,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.420269,-9999,25.7539,-9999,20.7797,-9999,-9999,1.63882,24.6871,-9999,19.9189,-9999,-9999,3.06192,0.256451,0.0,0.158743,0.21392,0.259374,0.318542,0.0,0.0,0.0,5.63634,4.70061,5.63634,5.86871,5.18811,4.49062,5.19083,5.55223,7.90223,6.94079,7.67415,11.2605,1.27193,1.26472,1.29871,1.35948,-9999,-9999
20191027,6.429,1.0,223.607,10.964,1.0,342.896,1.0,0.767,1.0,97.433,1.0,20.461,1.0,3.43,0.3125,-9999,0.0,3.7062500000000003,1.0,30.718958333333337,1.0,1.535,1.0,10.952083333333333,1.0,1.5866666666666667,1.0,348.6083333333333,1.0,429.33,0.0,8.999,9.79,10.556,10.961,3.871,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.662717,-9999,5.81013,-9999,4.68793,-9999,-9999,0.76179,-28.4543,-9999,-22.9585,-9999,-9999,2.07453,1.14134,0.0,0.17083,1.14134,1.14959,1.31943,0.0,0.0,0.0,5.20914,4.42681,5.20914,5.42726,3.90317,3.11256,3.90604,4.29698,7.238,6.45214,7.05689,9.9379,0.118022,0.114628,0.121012,0.127414,-9999,-9999
20191028,7.794,1.0,220.943,55.447,1.0,353.26,1.0,0.757,1.0,97.965,0.958333,0.499,1.0,1.559,0.479167,-9999,-9999,35.80782608695653,0.9583333333333334,107.00608695652173,0.9583333333333334,5.757391304347827,0.9583333333333334,52.513043478260876,0.9583333333333334,5.589782608695652,0.9583333333333334,359.1913043478261,0.9583333333333334,427.7,0.0,9.699,10.181,10.39,10.864,3.701,-9999,1.0,1.0,1.0,0.9375,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.960599,-9999,11.5421,-9999,9.31276,-9999,-9999,1.10375,-4.57293,-9999,-3.68969,-9999,-9999,2.25517,1.5568,0.0,0.166779,1.5568,1.58361,1.60957,0.0,0.0,0.0,5.59494,4.73733,5.59494,5.84767,3.81168,3.13096,3.99437,4.2435,8.09425,6.81282,7.82367,11.5163,0.492723,0.483528,0.504117,0.52957,-9999,-9999
20191029,9.075,0.770833,218.305,43.71,0.770833,361.733,0.770833,1.078,0.770833,98.412,0.666667,0.0,1.0,1.87,0.729167,0.3375293555823236,0.7291666666666666,7.585714285714285,0.7291666666666666,25.90685714285714,0.7291666666666666,1.5337142857142858,0.7291666666666666,12.317142857142859,0.7291666666666666,0.8168571428571428,0.7291666666666666,363.42,0.7291666666666666,428.131,0.0,10.351,10.693,10.54,10.797,3.796,-9999,0.770833,0.770833,0.770833,0.770833,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.0216375,0.770833,14.1444,0.6875,11.4124,-9999,-9999,1.36052,3.66057,0.770833,2.95354,-9999,-9999,2.22159,2.09722,0.0,0.159466,2.10665,2.13221,2.16697,0.0,0.0,0.0,5.965,5.03733,5.94762,6.2414,3.5798,2.88153,3.58597,4.10787,8.95862,7.02428,8.60095,13.1584,0.358009,0.350238,0.366524,0.385292,-9999,-9999
20191030,12.628,1.0,215.695,57.297,1.0,386.179,1.0,1.1,1.0,98.203,1.0,0.998,1.0,1.257,0.708333,0.27579900268438945,0.7083333333333334,53.04604166666667,1.0,130.89416666666668,1.0,6.8429166666666665,1.0,62.668749999999996,1.0,6.243124999999999,1.0,383.2041666666667,1.0,420.764,0.0,11.335,11.436,10.747,10.86,3.564,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.612,-9999,35.045,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,0.822049,-9999,16.2273,-9999,13.0931,12.9495,16.7918,1.41366,6.01536,-9999,4.85352,4.8003,6.22461,2.112,-1.28423,0.0,0.179276,-1.2147,-1.06633,-0.921089,0.0,0.0,0.0,6.98394,5.80196,6.85333,7.3159,7.81467,6.97951,7.82263,8.41527,11.2087,7.70368,10.6846,17.7272,0.403246,0.395748,0.412564,0.433387,-9999,-9999
20191031,16.832,1.0,213.114,16.512,1.0,400.452,1.0,0.986,1.0,96.859,1.0,21.959,1.0,5.334,0.0208333,-9999,0.0,9.94,1.0,44.17645833333333,1.0,1.9247916666666665,1.0,16.7,1.0,1.7891666666666668,1.0,405.85833333333335,1.0,420.421,0.166667,12.947,12.699,11.234,11.085,3.738,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.651,-9999,35.483,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,4.65788,0.833333,7.36325,1.0,5.94107,5.87592,7.61939,0.831425,-63.2125,1.0,-51.0032,-65.4114,-50.444,5.10908,2.93462,0.0,0.182094,2.00761,2.18363,2.93462,0.0,0.0,0.0,8.2245,6.71524,7.93832,8.62527,4.64911,4.63697,5.2836,6.47612,14.1294,8.47945,13.3687,24.1321,0.10835,0.105456,0.111046,0.116866,-9999,-9999
20191101,7.205,1.0,210.562,148.846,1.0,273.769,1.0,3.647,1.0,96.962,1.0,6.986,1.0,5.583,0.791667,1.0131564731620357,0.7916666666666666,49.046875,1.0,297.9795833333333,1.0,15.721875000000002,1.0,20.70208333333333,1.0,18.439791666666668,1.0,354.7083333333333,1.0,424.455,0.541667,11.096,11.737,11.606,11.427,3.834,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.485,-9999,34.871,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-0.0362833,0.979167,19.2024,1.0,15.4936,13.094,19.8704,1.43343,8.61236,1.0,6.94892,5.8727,8.91194,4.06952,1.86035,0.166667,0.16797,1.59434,1.63756,1.86035,0.166667,0.166667,0.166667,5.5352,4.80284,5.52956,5.80955,3.40675,3.20153,3.67455,4.1422,8.59729,6.42534,8.2749,12.5842,0.663447,0.660427,0.677191,0.708776,-9999,-9999
20191102,3.051,1.0,208.04,144.867,1.0,238.748,1.0,3.41,1.0,97.751,1.0,0.0,1.0,1.722,1.0,0.26098402576876434,1.0,34.117916666666666,1.0,294.4358333333333,1.0,15.610208333333334,1.0,17.852083333333333,1.0,16.776041666666668,1.0,329.9520833333333,1.0,424.627,0.541667,7.782,9.081,10.769,11.212,3.859,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.612,-9999,35.172,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-7.10336,1.0,15.4533,1.0,12.4686,10.5375,15.9909,1.50497,40.2585,0.979167,32.4827,27.452,41.6589,3.10919,1.57171,0.166667,0.158421,1.46915,1.57171,1.60291,0.166667,0.166667,0.166667,4.4249,4.0049,4.4249,4.64899,2.72797,2.55049,2.78694,2.96206,6.4542,5.50055,6.29331,8.36668,0.531108,0.5285,0.542166,0.567479,-9999,-9999
20191103,4.095,1.0,205.551,129.298,1.0,252.896,1.0,3.543,1.0,97.512,1.0,0.0,1.0,2.477,1.0,0.4176480736358881,1.0,27.735,1.0,258.71729166666665,1.0,13.829375,1.0,42.34375,1.0,15.414166666666667,1.0,335.04583333333335,1.0,425.267,0.666667,7.319,8.471,10.06,10.716,3.859,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.651,-9999,35.971,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-6.73842,1.0,18.15,1.0,14.6444,12.3763,18.7813,1.47514,27.2253,1.0,21.9668,18.5647,28.1723,3.11996,1.38273,0.479167,0.1563,1.35941,1.38273,1.39255,0.5,0.479167,0.479167,4.70493,4.24946,4.70493,4.9484,3.15612,2.91119,3.15927,3.55103,7.08688,5.66643,6.8975,9.41953,0.375583,0.37316,0.383578,0.401567,-9999,-9999
20191104,4.584,1.0,203.095,121.157,1.0,266.7,1.0,3.717,1.0,98.305,1.0,0.0,1.0,2.276,1.0,0.4203449811841103,1.0,30.78,1.0,247.4766666666667,1.0,13.149583333333334,1.0,31.649999999999995,1.0,14.208541666666667,1.0,338.8958333333333,1.0,425.997,0.875,7.133,8.188,9.635,10.329,3.817,-9999,1.0,1.0,1.0,1.0,0.0,-9999,22.485,-9999,35.301,-9999,-9999,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-6.15089,1.0,13.2614,1.0,10.7001,9.04288,13.7228,1.39868,23.158,1.0,18.6851,15.7913,23.9636,2.88748,2.23934,0.8125,0.151835,2.23881,2.24496,2.25622,0.8125,0.8125,0.8125,4.85702,4.39172,4.85702,5.11382,2.41374,2.1697,2.46135,2.84978,7.51708,5.70996,7.30795,10.1993,0.254019,0.252315,0.259445,0.271621,-9999,-9999
